# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
1: (11*, 14.423488), (8*, 13.943245), (13, 13.733316), (17, 13.7184725), (207, 13.530206), (216, 12.443691), (236, 12.324746), (234, 11.850091), (213, 11.692763), (241, 11.43381)
779: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
780: (11*, 22.622526), (13*, 16.30167), (7*, 15.870253), (239*, 15.379983), (236*, 15.142307), (205*, 14.376961), (212*, 13.287891), (251*, 11.859567), (235*, 11.818983), (249*, 10.131975)
781: (7*, 25.381647), (1*, 22.47805), (206*, 21.9989), (215*, 21.646639), (219*, 20.115173), (4*, 19.357607), (251*, 18.370409), (217*, 18.223875), (254*, 15.132508), (218, 1.550584)
782: (7*, 20.115133), (236, 19.321075), (3, 19.031237), (2, 18.045786), (255, 14.600046), (239, 14.417477), (205*, 13.619183), (251*, 13.501832), (254, 13.45825), (216*, 13.238079)
783: (11, 10.702241), (13, 9.4689245), (17, 9.221072), (4, 9.11864), (1*, 9.078138), (205, 9.065627), (207, 9.033505), (5, 8.957882), (217, 8.723461), (206, 8.709193)
784: (12*, 13.133697), (213*, 12.203505), (4*, 11.163697), (205*, 9.949625), (252*, 7.2217073), (212*, 7.184817), (243*, 6.1413503), (84*, 5.5901084), (248*, 4.912168), (432, 0.9942129)
785: (17, 18.382595), (236*, 17.101166), (3*, 16.43655), (7, 16.358036), (207, 13.742945), (211, 13.562485), (213*, 13.332982), (239, 13.064088), (251, 13.063608), (4, 12.846388)
786: (5, 14.533173), (219, 14.460353), (215, 14.217047), (217, 13.232854), (12, 12.600003), (207, 12.464062), (9, 11.929663), (213, 11.811198), (220, 11.699715), (17, 11.599263)
788: (11*, 26.011288), (251*, 20.496471), (234*, 18.70988), (248*, 17.978752), (250*, 16.58643), (253*, 16.294739), (304, 1.3853455), (1220, 1.0044429), (1010, 0.99550384), (218, 0.97527045)
789: (11*, 13.842768), (9, 12.8413925), (7, 12.482609), (215, 12.454846), (17*, 12.402519), (2*, 12.027954), (219, 11.990314), (213, 11.935532), (207*, 11.834175), (4, 11.809406)
790: (5*, 24.104433), (8*, 23.880312), (13*, 22.809792), (2*, 22.035675), (236*, 21.8027), (211*, 19.338673), (205*, 17.651123), (251*, 15.90106), (257*, 15.672474), (246*, 11.6852255)
791: (8, 16.711872), (215, 14.745889), (12, 14.190439), (5, 13.97936), (9, 13.7580185), (7*, 13.470217), (211, 12.823058), (10, 12.660114), (236, 11.830707), (205, 11.425469)
793: (2, 15.136384), (219, 14.749877), (236, 14.110744), (3*, 13.993062), (13*, 13.649518), (17, 13.638553), (10, 13.294864), (215, 13.277586), (8, 13.248715), (9, 12.368343)
794: (211, 23.496264), (17, 23.151096), (7, 22.564383), (5*, 22.418537), (11*, 21.991348), (255, 19.476177), (245, 18.490953), (219*, 18.427082), (250, 18.079489), (2*, 17.118616)
795: (11*, 17.537453), (13, 16.82017), (207*, 15.695329), (215, 15.245084), (8*, 15.213897), (10, 14.388517), (239, 14.194123), (213, 14.159482), (241*, 13.725212), (217, 11.484367)
797: (7*, 19.878742), (219*, 14.816219), (10*, 13.888745), (243*, 9.379376), (435, 0.83322734), (793, 0.83322734), (59, 0.7413264), (913, 0.7413264), (521, 0.7008651), (1982, 0.7008651)
800: (233*, 16.132332), (2*, 15.564014), (234*, 14.487324), (212*, 14.320492), (220*, 11.977931), (244*, 11.80126), (675, 1.9556018), (278, 1.939503), (1123, 1.6905636), (512, 1.652593)
801: (3, 13.43582), (215, 12.951127), (11, 12.801893), (9, 12.364155), (17, 11.869606), (7, 11.754149), (236, 11.497193), (213, 11.458207), (216, 11.441654), (211, 11.363459)
805: (213*, 18.08943), (5, 17.191675), (11, 16.543116), (17, 15.686506), (236, 15.516119), (9*, 15.367513), (219, 15.175087), (211, 14.975414), (4, 14.34816), (214, 14.330495)
807: (219, 20.998283), (8*, 20.160564), (11*, 19.663765), (215*, 19.206898), (5, 18.491076), (3*, 18.411589), (7, 17.854351), (2, 17.144495), (13, 17.134056), (245, 16.770447)
808: (5*, 15.431462), (236, 15.210899), (12, 15.159099), (239*, 13.015405), (4, 12.943244), (220, 12.706243), (9, 12.355922), (217*, 11.741894), (250, 10.640584), (121, 9.994633)
810: (4, 19.2116), (13, 17.703245), (11, 16.487148), (9*, 16.217813), (5, 15.494902), (205, 15.373778), (3, 15.273594), (213, 14.755292), (10, 14.425275), (211, 14.304338)
812: (11, 20.987808), (215, 18.008278), (3*, 16.57632), (4, 16.554056), (213, 15.908958), (8, 15.201807), (9, 15.078817), (10*, 14.358864), (6, 13.984061), (236, 13.679719)
813: (236, 22.436834), (219, 21.68044), (211, 21.4995), (9, 21.010038), (5, 20.644205), (13, 20.466623), (17*, 19.595121), (255, 19.487408), (4, 18.977644), (6, 17.129951)
814: (11*, 27.43895), (9*, 26.425348), (234*, 25.745062), (8*, 24.894753), (12*, 24.2333), (206*, 22.485405), (214*, 15.8871765), (121*, 15.86828), (256*, 13.817572), (434, 1.7926706)
815: (213*, 18.823336), (239*, 17.922651), (2*, 17.42148), (255*, 15.652281), (216*, 13.751924), (214*, 11.50784), (210*, 11.122562), (638, 2.40234), (717, 2.208825), (242, 2.1179097)
816: (3, 13.827767), (13, 13.408881), (11, 12.824235), (207, 12.737756), (213, 12.683763), (206, 12.589195), (8, 12.25416), (7*, 11.979687), (5, 11.855359), (245, 11.444334)
817: (17*, 16.639708), (254*, 11.056355), (212*, 9.5058365), (121*, 8.461511), (318, 1.3591964), (218, 1.3563619), (512, 1.3302407), (391, 1.3070062), (278, 1.2646967), (442, 1.1726123)
818: (7*, 24.558846), (11*, 23.166605), (9*, 21.348606), (4*, 21.217962), (10*, 21.07978), (211*, 20.30343), (5*, 20.296787), (215*, 19.93292), (3*, 18.60902), (206*, 18.318806)
819: (7, 16.601904), (1, 16.248861), (239, 16.209448), (3, 15.112763), (13, 15.056766), (8*, 15.038899), (207*, 14.881843), (211, 14.646198), (250, 14.163257), (213, 13.882434)
820: (11, 14.474328), (215, 14.18749), (17, 13.826602), (13, 12.550724), (8, 12.154953), (2, 11.691105), (211, 11.330692), (9*, 11.14656), (206, 10.666), (213, 10.423955)
821: (10*, 17.91931), (12, 17.84224), (11, 17.825863), (3*, 14.761562), (239, 14.642535), (17, 13.960805), (213, 13.674415), (250, 13.337642), (9, 13.154097), (255*, 12.695781)
822: (11, 10.806493), (2, 10.004436), (9, 9.863428), (211, 9.522819), (8, 9.473036), (10, 9.40491), (251, 9.09193), (217, 9.085645), (236, 8.857458), (206, 8.8287525)
823: (13, 11.408462), (5, 11.391826), (236, 11.371211), (3, 10.37839), (219, 10.347315), (11*, 10.156527), (10, 10.056139), (2, 9.948064), (6, 9.918444), (213, 9.698917)
824: (4, 15.694257), (211, 15.685939), (245, 14.223539), (10, 13.818303), (7, 13.591844), (8, 13.532692), (213, 12.917645), (205, 12.862357), (219, 12.845716), (239, 12.719213)
825: (17*, 12.460763), (11, 12.097737), (7*, 11.97026), (5, 11.5560875), (211, 11.532371), (215, 11.512927), (8, 11.232272), (4, 10.288259), (13, 10.019733), (220, 9.781519)
826: (1*, 19.81444), (215*, 18.299456), (8*, 16.718756), (205*, 16.437696), (12*, 13.618535), (220*, 12.848668), (244*, 11.85644), (257*, 11.611773), (212*, 9.220718), (84*, 8.910725)
828: (3, 17.49842), (11, 16.389763), (10, 16.323822), (13, 15.860722), (211, 15.550311), (215, 15.346737), (2, 15.304879), (213, 14.428119), (5, 14.096525), (245, 13.522104)
829: (5, 17.01347), (215, 15.753693), (205, 15.363654), (216, 15.152406), (211, 14.747188), (12, 14.305699), (239, 14.100156), (245*, 13.768657), (251, 13.093616), (241, 12.862724)
830: (1, 14.822534), (11, 14.167882), (236, 13.949332), (215, 13.923888), (219, 13.876793), (2, 13.850323), (13, 13.612849), (216, 13.217219), (5, 13.145104), (10, 12.835809)
831: (11, 17.3214), (211, 16.710188), (2, 15.238313), (251, 14.828534), (10, 13.832734), (12, 13.707811), (241*, 13.471596), (9, 13.335602), (8, 13.278514), (219, 13.185347)
834: (255, 20.287851), (5, 19.1716), (11, 19.054367), (17*, 18.757841), (215, 18.045324), (8, 17.680918), (236, 17.578835), (250, 17.50615), (219, 17.337086), (13, 17.32403)
836: (11*, 24.174349), (4*, 21.032537), (215*, 20.029034), (3*, 18.307953), (17*, 17.681036), (233*, 16.789755), (207*, 16.057938), (205*, 16.03403), (234*, 14.715971), (206*, 14.049718)
837: (11, 16.631348), (1, 16.146765), (13, 15.479515), (7*, 15.01419), (10, 14.905905), (4, 14.744021), (3, 13.66932), (207*, 13.593417), (205, 13.319516), (241, 13.318915)
838: (8, 16.59931), (13*, 15.515997), (5*, 15.366311), (236, 13.510861), (4*, 13.432182), (9, 13.430267), (239*, 13.375432), (211*, 11.753563), (234*, 11.231598), (250, 10.150014)
839: (236*, 14.851938), (5*, 14.197971), (17*, 13.189723), (11*, 12.6888685), (215, 11.86588), (207, 11.685194), (251, 11.462785), (250, 10.983803), (220, 10.941581), (3, 10.926807)
840: (11*, 21.545528), (17*, 20.420538), (8*, 20.124691), (1*, 20.08407), (219, 18.33951), (236, 16.962896), (2, 16.525934), (215, 16.377012), (6, 16.35971), (239, 16.040564)
841: (211, 18.333157), (207, 16.063614), (10, 15.526404), (9, 15.379727), (3, 15.258047), (220, 14.870994), (17, 14.78021), (5, 14.638235), (255, 14.595729), (219, 14.3449745)
842: (215*, 27.044395), (8*, 24.873457), (239*, 20.196276), (206*, 16.972946), (213*, 16.864489), (233*, 14.885636), (247*, 13.894294), (205*, 12.483848), (252*, 11.864633), (256*, 10.555044)
843: (2*, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (8, 0.0), (9, 0.0), (11*, 0.0), (12, 0.0), (13*, 0.0), (14, 0.0)
844: (5, 17.437862), (7*, 17.352264), (4, 16.90093), (213, 16.51109), (3, 16.272072), (11, 15.717957), (211, 14.93551), (239, 14.577443), (17, 14.374151), (235*, 14.144846)
845: (13*, 21.357424), (11, 20.425283), (7*, 19.885923), (220, 19.044413), (207*, 18.926334), (5, 18.3231), (206*, 17.46731), (4, 16.588669), (235, 16.013546), (9, 16.00485)
846: (5, 16.784346), (207, 15.468065), (7, 15.413491), (3, 14.767831), (1, 14.170703), (8, 14.162125), (10, 13.775495), (215*, 13.57454), (213, 12.981225), (17*, 12.744268)
847: (219*, 15.706228), (10*, 14.703482), (13*, 13.297708), (255, 13.221267), (234, 11.924595), (216*, 11.311954), (84*, 10.924197), (214, 10.574335), (254, 10.299501), (245, 10.013216)
848: (13*, 14.453739), (215, 14.418137), (4*, 14.2256565), (3, 14.014266), (9*, 14.009643), (10*, 13.878136), (7, 13.82836), (8, 13.412176), (5, 13.211771), (12, 12.619355)
849: (13, 13.742013), (7*, 13.671657), (1, 13.072097), (207, 13.026385), (11, 11.971334), (10, 11.885229), (3*, 11.272717), (219, 11.006742), (215, 10.569477), (216, 10.359368)
851: (5*, 18.08958), (8*, 17.947386), (12*, 15.423923), (216*, 14.516402), (245*, 13.672714), (235*, 11.133272), (280, 0.9343886), (837, 0.9343886), (1233, 0.9343886), (1220, 0.9189099)
852: (3*, 20.63791), (9*, 19.729378), (217*, 18.306282), (250*, 18.081656), (211*, 17.857887), (233*, 15.017692), (254*, 14.830281), (84*, 11.056353), (243*, 10.557211), (248*, 10.250019)
854: (5, 26.924728), (7, 24.18738), (17, 23.502314), (236*, 23.008114), (219, 22.183933), (211, 22.115614), (11*, 21.771053), (2, 20.055475), (255, 19.352753), (121*, 18.863794)
857: (11, 8.199596), (13, 7.6846046), (219, 7.5778656), (3, 7.221352), (10, 7.0578723), (17, 7.0197315), (213, 7.0114126), (8, 6.955877), (236, 6.848664), (205, 6.836917)
859: (4, 17.676579), (245*, 17.020971), (84, 15.326305), (13, 15.061738), (205, 13.890974), (253*, 13.390249), (249*, 12.941135), (212, 12.2216215), (235, 12.046744), (121, 11.263532)
860: (5, 14.829907), (1, 12.837544), (13, 11.867005), (219, 10.605536), (3*, 10.515809), (241, 10.209436), (215*, 10.208228), (251, 10.115434), (250, 9.945922), (254, 9.851041)
861: (1*, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (9, 0.0), (10, 0.0), (11, 0.0), (12, 0.0), (13, 0.0)
862: (215*, 22.524963), (245, 18.134127), (10, 17.201136), (220, 16.661085), (6, 16.178198), (250, 15.989851), (1, 15.821382), (239, 15.734735), (241, 15.674874), (251, 14.994488)
863: (211*, 20.586227), (4, 18.550144), (13, 18.192905), (11, 17.642977), (213*, 16.801954), (9, 16.792809), (255, 15.146602), (3*, 14.383834), (251*, 14.130222), (10, 13.61662)
864: (3*, 14.382452), (250*, 10.756875), (213*, 9.712579), (205*, 9.671619), (251*, 8.510731), (206*, 8.454075), (246*, 7.392609), (235*, 6.865778), (252*, 6.54933), (249*, 4.6592274)
865: (1*, 21.658245), (7*, 20.521557), (207*, 19.62018), (8*, 18.356857), (5*, 17.26616), (6, 14.669786), (257*, 13.75368), (214, 13.49774), (236*, 13.20644), (212*, 12.996863)
866: (219, 17.48573), (211, 16.736532), (8*, 16.193254), (4, 15.895558), (11, 15.732709), (215, 15.189047), (9, 14.863376), (213, 14.356309), (13, 13.691855), (3, 13.398477)
867: (7*, 24.77244), (8*, 24.448147), (11*, 21.898321), (255*, 19.074316), (207*, 18.827564), (233*, 17.786633), (206*, 17.589539), (241*, 16.913301), (214*, 13.346854), (249, 12.19369)
868: (2*, 16.37005), (5*, 15.231804), (13, 13.827151), (3, 13.640172), (206, 13.149983), (17, 12.382491), (239, 11.661216), (213, 11.523358), (217, 11.522127), (220, 11.459707)
869: (11, 19.077925), (236, 16.300055), (7, 15.960377), (219, 15.900363), (4, 15.196018), (13*, 15.035205), (10, 14.250348), (213, 14.244309), (17, 13.917088), (9, 13.795823)
871: (7*, 21.660437), (236*, 21.445053), (207*, 20.87126), (239*, 19.559227), (2*, 17.49971), (254*, 15.851679), (250*, 15.577234), (257*, 15.078779), (6*, 14.757911), (214, 14.017806)
872: (236, 12.466898), (13, 11.208753), (5, 11.132482), (219, 10.896941), (1, 10.491672), (215, 10.464278), (11, 10.190752), (9, 10.045989), (4, 9.740114), (216, 9.652184)
873: (1, 12.796106), (207*, 12.687375), (205, 12.299637), (5, 11.804819), (4, 11.4612), (216, 11.006605), (12, 10.982041), (211, 10.608375), (220, 9.665546), (215, 9.659903)
874: (215*, 30.741096), (245*, 25.99538), (1*, 25.338402), (234*, 21.617628), (205*, 21.09527), (84*, 21.067528), (217*, 19.776417), (252*, 13.703426), (243*, 11.092892), (675, 2.5618787)
877: (5, 14.275569), (13*, 13.577578), (2, 13.454106), (9, 13.424622), (8, 13.129551), (3, 13.123968), (207, 12.78165), (239, 12.658025), (211, 12.156652), (12, 12.091771)
878: (207*, 16.417177), (250*, 13.536823), (220*, 13.0817795), (212*, 11.65476), (217*, 10.615602), (210*, 9.772606), (218, 1.4946104), (522, 1.4653763), (805, 1.1763663), (391, 1.1696976)
879: (219*, 17.392048), (3*, 16.217815), (206*, 14.083383), (234*, 12.0073395), (121*, 11.020063), (254*, 10.516227), (6*, 9.701194), (248*, 6.683038), (318, 2.47292), (425, 1.8393975)
880: (13, 19.391014), (219*, 17.146797), (11, 16.222288), (207, 16.05261), (215, 16.002054), (211, 15.5056095), (4, 14.498435), (255, 14.397101), (220, 13.729152), (213, 13.466934)
882: (8, 17.300987), (11, 16.473558), (5, 15.544012), (7, 14.447176), (215, 14.186439), (4, 14.054446), (13, 13.935989), (236, 13.7664), (250, 13.647734), (251, 12.209053)
883: (13, 22.118103), (9*, 21.12021), (4, 20.747087), (245, 20.616362), (211*, 19.621778), (17*, 19.507273), (6, 19.298483), (3, 17.975634), (217, 17.665188), (213, 17.63055)
884: (13, 14.423738), (5, 13.469351), (8, 13.403611), (11, 12.959088), (207, 12.560692), (3, 12.1885605), (211, 12.187764), (2, 11.98637), (17, 11.785687), (9, 11.714109)
885: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
888: (13*, 22.42809), (211, 21.882946), (8, 21.80823), (7*, 20.789186), (236, 20.588205), (9, 20.058647), (219, 19.403852), (213*, 19.024277), (5, 18.979298), (3, 18.355892)
890: (13*, 23.526182), (7, 22.975332), (215, 19.353226), (213, 19.326721), (220*, 17.656754), (217, 17.125786), (247, 17.123058), (12*, 16.900492), (245, 16.712835), (214, 16.570984)
891: (5*, 17.11221), (17, 17.110422), (11, 15.241743), (219, 15.203086), (9, 14.942706), (211*, 13.641609), (215, 13.448316), (13, 13.267469), (1, 12.143767), (4, 11.802809)
892: (11, 7.2564), (8, 6.6036043), (2, 6.5825152), (17, 6.412058), (211, 6.366797), (207, 6.157575), (236, 6.130406), (9, 5.8637767), (10, 5.811141), (215, 5.765417)
893: (13, 7.625), (1, 7.5), (215, 7.21875), (11, 7.03125), (7, 6.96875), (216*, 6.90625), (207, 6.90625), (8, 6.6875), (251, 6.65625), (206, 6.59375)
894: (13, 14.753077), (3, 14.372217), (211, 14.249866), (207*, 13.607339), (215, 13.441878), (219, 12.721947), (9, 12.567043), (220, 12.277206), (10, 11.830401), (255, 11.798565)
896: (1*, 0.0), (5*, 0.0), (11*, 0.0), (13*, 0.0), (14, 0.0), (15, 0.0), (16, 0.0), (18, 0.0), (20, 0.0), (19, 0.0)
898: (1, 3.006311), (4, 2.387126), (11, 2.1601586), (2, 2.1333194), (239, 2.0668695), (5, 1.9966848), (206, 1.8278543), (810, 1.8274187), (250, 1.7729105), (220, 1.7143699)
899: (8, 19.21658), (11, 16.811005), (13, 15.831202), (236, 15.104351), (215, 14.765348), (219, 14.699903), (211, 14.6065235), (9, 14.487027), (7*, 14.022742), (213, 13.653714)
900: (13*, 19.687325), (2*, 18.105928), (207*, 17.61076), (5*, 16.858255), (239*, 15.633086), (250*, 15.014951), (235*, 14.777045), (6*, 12.494259), (206*, 12.289814), (245*, 11.821892)
901: (215, 12.6092005), (13*, 12.565591), (236, 11.602702), (1, 11.460263), (11, 11.384729), (17, 10.886702), (211, 10.787742), (9*, 10.726482), (6, 10.723648), (5, 10.253614)
902: (215, 20.042881), (236*, 18.988352), (5*, 18.510462), (9, 18.355637), (8, 17.502495), (4, 17.215277), (17, 16.623295), (255, 15.787269), (12*, 15.716044), (217, 15.393831)
903: (219, 20.672626), (211, 19.415644), (17, 19.33248), (13, 18.865444), (236*, 18.741608), (2, 18.254477), (9, 17.0353), (3*, 15.467257), (251, 15.291661), (6, 15.153565)
905: (236*, 27.320534), (1*, 22.884975), (5*, 20.15052), (220*, 19.602203), (216*, 19.457405), (206*, 18.85774), (247*, 18.829844), (254*, 17.925041), (235*, 15.228116), (252*, 14.851508)
906: (13, 14.709149), (11*, 13.584324), (10, 12.41956), (3, 12.287501), (216, 12.171844), (4, 11.783536), (2, 11.763591), (213, 11.471149), (215, 11.14889), (236*, 10.866105)
907: (17*, 20.438713), (8*, 17.771566), (250, 16.477049), (239, 16.179722), (234, 15.793356), (257, 15.439371), (216, 14.93946), (10, 14.779769), (255*, 14.424529), (214, 12.869676)
908: (219*, 15.086785), (11, 14.027604), (4, 13.6235895), (207, 12.682196), (211, 12.519946), (8, 11.992608), (213, 11.714394), (214, 10.090749), (253, 9.508134), (5, 9.265932)
909: (5*, 22.459318), (2*, 21.60468), (12*, 21.579601), (10*, 20.665203), (250*, 19.948524), (234*, 18.591639), (255*, 17.266178), (239*, 17.018143), (212*, 16.560862), (6*, 16.55842)
910: (5, 14.322959), (206, 14.10373), (207, 13.457131), (2*, 13.232399), (9, 12.596192), (251, 12.519679), (10*, 12.51), (241, 12.434812), (250, 11.9927), (211, 11.986965)
911: (1, 18.716541), (11, 17.780754), (236, 17.24433), (219, 16.973406), (5, 16.620264), (245, 15.7404375), (8, 15.516257), (13, 15.3193445), (4, 14.6300125), (213*, 14.523465)
912: (1, 17.252314), (215, 16.982664), (5, 16.387003), (207, 15.472642), (9, 14.923435), (216, 14.830269), (12, 14.684133), (13, 14.585097), (7, 14.41283), (250, 13.708146)
913: (215, 17.136187), (207, 16.64075), (5, 16.628965), (219, 16.039034), (13, 15.778515), (3, 15.381838), (17, 14.955826), (8, 14.474574), (9, 14.329294), (211, 13.943386)
914: (219*, 22.51789), (236*, 19.573153), (13, 19.401834), (207, 18.042507), (4*, 17.55906), (2, 16.405376), (205, 16.176449), (213, 16.049522), (220*, 14.663847), (1, 14.65827)
915: (11, 14.855974), (13, 14.144372), (8, 13.253273), (17, 13.057906), (10, 12.901187), (215, 12.7594), (219, 12.215456), (9, 11.998543), (4, 11.677345), (2*, 11.44384)
917: (236, 21.498997), (215, 21.493862), (219, 18.652758), (233, 18.26387), (250, 18.037457), (213, 17.386368), (214, 17.320383), (241, 17.132595), (207, 17.130537), (2, 16.842382)
918: (219*, 19.495123), (10*, 18.426765), (8*, 18.041872), (207*, 16.81014), (205*, 16.792696), (239*, 16.37787), (250*, 15.9917965), (217*, 12.777624), (6*, 11.348679), (757, 1.9238505)
919: (211, 15.066897), (207, 14.986266), (236, 13.418765), (8, 13.035778), (4, 11.891048), (12, 11.607107), (251, 11.595472), (206, 10.78464), (220, 10.261766), (254, 10.083954)
920: (11*, 19.081758), (7*, 17.922428), (206, 16.509218), (205*, 16.289606), (9, 16.071705), (12, 15.036633), (236, 14.820432), (241, 14.603579), (220, 14.369041), (211*, 14.0152645)
921: (5*, 15.345018), (252*, 8.562759), (212*, 7.8512936), (248*, 7.35425), (318, 2.786042), (658, 2.549987), (717, 2.4045424), (278, 2.3868046), (589, 2.3117409), (425, 1.9412931)
922: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
923: (1, 7.6875), (11*, 7.09375), (213, 6.71875), (3, 6.625), (9, 6.5), (8, 6.46875), (10, 6.3125), (239, 6.03125), (12, 5.9375), (4, 5.8125)
925: (13, 17.262224), (219, 17.251802), (11*, 17.034414), (9, 16.94986), (8, 16.554934), (211, 16.411722), (3, 15.3649435), (241, 14.967158), (256, 14.782528), (245, 14.75221)
926: (1, 12.622747), (211, 11.968899), (7, 10.977314), (13*, 10.850709), (11*, 10.565118), (219, 10.401442), (207, 10.252764), (8, 10.2255745), (12, 10.160096), (2, 10.081686)
927: (13*, 19.384298), (216, 17.831846), (211, 17.008026), (217, 16.084476), (241, 15.882289), (239, 15.827991), (4, 15.585133), (12, 15.125784), (257, 14.998713), (205, 14.885141)
928: (211, 23.448141), (8*, 22.35826), (17, 21.161394), (4*, 20.747286), (239, 19.744083), (215, 19.689766), (3*, 19.137468), (13, 18.79989), (1*, 18.315369), (205, 17.880264)
930: (11*, 21.4273), (2*, 16.864193), (12*, 15.830525), (245*, 15.809153), (239*, 15.807054), (3*, 15.357294), (241*, 13.55073), (205*, 13.494684), (249*, 12.968413), (220*, 11.513173)
931: (9, 23.583431), (8, 23.157104), (215, 20.986544), (1*, 20.944208), (7*, 20.818037), (2, 20.469912), (5, 19.67504), (236*, 19.464314), (10, 18.936401), (254, 17.968395)
932: (1, 16.98188), (7, 14.548437), (2*, 14.350838), (11, 14.183819), (5, 13.745176), (206, 13.217031), (13, 13.037849), (215, 12.99606), (205, 12.837227), (235, 12.754051)
935: (2*, 22.536415), (3, 21.70656), (216*, 20.62137), (211, 20.365648), (5, 20.17391), (13*, 19.723902), (241*, 18.240957), (7*, 17.86436), (206, 17.634995), (253, 17.321262)
936: (8, 19.709846), (211, 18.839573), (215, 18.293098), (17, 18.16793), (9, 16.50485), (236, 15.381169), (251, 15.130537), (239, 14.539847), (7, 14.378675), (254*, 14.2658825)
937: (1, 0.0), (2*, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
938: (7, 12.550447), (11, 10.491337), (3, 10.455037), (8, 10.45301), (13, 10.327221), (9, 10.15379), (215, 10.148332), (219, 10.117159), (5, 10.063391), (205, 9.970902)
939: (13, 19.711443), (207, 16.580927), (216, 15.933579), (213, 15.793339), (215, 15.4899435), (206, 14.750873), (211*, 14.746662), (4, 14.561282), (5, 14.183102), (250, 13.682608)
940: (13, 13.925809), (2, 12.943198), (1, 12.877747), (3, 12.569042), (5, 12.482332), (17, 12.382214), (8, 11.835784), (11*, 11.708574), (10, 11.522906), (216, 11.379098)
942: (11, 25.162956), (215*, 24.504494), (4, 22.260843), (7, 21.08801), (207, 18.903477), (12, 17.789825), (250, 16.86876), (245, 16.299862), (251, 16.22542), (121, 16.142529)
943: (211, 14.531502), (11, 14.399369), (13, 13.997233), (207, 13.83505), (219, 13.429973), (7*, 13.376066), (9, 12.690704), (5, 12.612319), (1, 12.589333), (2, 12.033572)
944: (2*, 20.243256), (8, 17.36114), (205, 17.115309), (5, 15.814292), (251, 15.5782385), (250*, 15.2236395), (220, 15.201237), (215, 15.190122), (239, 14.132904), (236, 14.076612)
945: (1*, 24.520746), (207*, 23.949945), (206, 23.123974), (2, 21.773884), (250, 21.06417), (12*, 20.660707), (10*, 20.113237), (220, 19.20824), (251, 19.165812), (245*, 18.955341)
946: (2*, 24.704494), (17*, 19.982674), (220, 17.274014), (9*, 15.852955), (6*, 15.632833), (255*, 13.42498), (233*, 13.2241125), (246*, 12.504734), (243*, 11.425124), (256*, 10.273864)
947: (17*, 28.741165), (3*, 27.479235), (9*, 27.447157), (13*, 27.077282), (4*, 26.280825), (8*, 24.338282), (251*, 23.000086), (12*, 21.04495), (213*, 20.469425), (233*, 18.909697)
948: (13*, 23.348707), (215*, 22.592003), (8, 21.425472), (9, 19.718878), (216*, 19.167671), (17, 18.88402), (1*, 18.862108), (121, 17.342188), (250, 17.137083), (245, 16.853731)
949: (5, 21.32481), (17, 21.23608), (215, 20.975105), (211, 20.56384), (2*, 20.337652), (213, 19.880072), (236, 18.033577), (9*, 17.113735), (3, 16.724707), (255, 16.446014)
950: (215*, 26.717648), (239*, 21.46164), (250*, 20.479597), (6*, 15.493099), (253*, 14.62316), (241*, 14.5773115), (286, 1.673598), (486, 1.60477), (242, 1.5975256), (702, 1.5750256)
951: (7*, 18.574102), (1, 17.828556), (2*, 17.779371), (207, 17.475367), (8*, 17.301903), (239, 17.272974), (10, 15.9501705), (220, 15.792857), (3, 15.640992), (205, 15.466896)
952: (8*, 15.882031), (215, 15.212378), (5, 15.205266), (241, 14.38263), (205, 14.322077), (3*, 14.036546), (211, 12.89331), (10*, 12.732109), (257, 11.462668), (6, 11.329371)
953: (8*, 14.355525), (211, 13.579909), (13, 12.663847), (219, 11.68299), (11, 11.584936), (9, 11.460563), (2, 11.399547), (12, 10.81373), (4, 10.759538), (215, 10.674486)
954: (1, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (12, 0.0)
955: (8*, 14.069365), (206, 12.755881), (11, 12.623825), (7, 12.546047), (3, 12.489739), (211, 12.093015), (1, 11.961148), (215, 11.847598), (4, 11.133484), (239, 10.5875)
956: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
957: (13, 20.192444), (7*, 20.061735), (4, 18.77653), (250, 18.502293), (211, 18.089878), (236*, 18.06215), (5, 17.19067), (9, 15.941634), (239, 14.726165), (12, 14.596364)
