# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
3: (1, 12.237127), (13, 11.937381), (7, 11.652253), (8, 11.18792), (11, 11.106644), (216, 10.825027), (219, 10.656783), (215, 10.6060295), (2, 10.589105), (207, 10.536154)
737: (1*, 15.377273), (215, 14.289896), (5, 14.289044), (207*, 13.075919), (10, 11.46796), (214, 11.348033), (13, 11.325394), (3, 11.320018), (216, 10.930707), (8, 10.798117)
738: (215*, 20.588346), (211, 20.47812), (213*, 18.482878), (219, 18.393738), (239, 17.940487), (4, 17.74309), (250*, 16.845772), (12, 15.689234), (220, 15.682731), (216*, 15.618784)
739: (7, 7.5196633), (17, 7.3076606), (13, 6.2329926), (9, 5.777896), (236, 5.4499507), (8, 5.0173974), (215, 4.4696417), (3, 4.4389863), (1, 4.410076), (235, 4.3181877)
740: (1, 16.653202), (205, 15.576081), (3, 15.553386), (7*, 15.398288), (215, 15.266087), (13, 15.106139), (219, 15.065228), (233*, 14.524749), (211, 13.89699), (255, 13.812586)
741: (215, 16.605532), (11, 16.336851), (3, 16.16888), (219, 15.920092), (7*, 15.727793), (9, 15.676504), (250, 15.0907135), (1, 15.089141), (4, 14.002077), (10, 13.802932)
743: (13, 20.167807), (8, 19.489315), (7, 19.136152), (4*, 19.011637), (5, 18.367752), (12, 18.359005), (211*, 17.891249), (1, 17.3721), (255, 17.237036), (219, 16.800724)
744: (5*, 27.375835), (1*, 24.63262), (219, 23.258276), (207, 23.221798), (4*, 23.194279), (233, 23.13153), (9, 22.737091), (250, 22.271374), (234, 22.206228), (255, 22.142967)
745: (7*, 14.222627), (216, 14.035999), (17, 13.619032), (2, 13.183205), (13, 13.0177965), (8, 12.594858), (206, 12.302229), (205, 12.197368), (250, 12.058094), (5, 12.037063)
746: (211*, 30.053041), (17*, 25.485828), (8, 25.20382), (250*, 24.988527), (12*, 18.184244), (244*, 15.569733), (206*, 14.293049), (210*, 13.166227), (675, 2.7802272), (805, 2.0299463)
747: (13*, 19.760597), (8*, 16.406132), (207*, 15.533994), (217*, 14.7588215), (206*, 14.179607), (6*, 12.731388), (251*, 11.854529), (256*, 10.261321), (255*, 9.616551), (675, 1.2870028)
749: (11, 17.95266), (13, 15.708842), (8, 15.155456), (211, 15.126584), (7*, 15.018216), (5, 14.627079), (255, 13.611056), (250, 13.422628), (251, 13.086), (233*, 13.020442)
750: (11*, 17.818666), (206*, 14.407883), (4*, 13.047177), (213*, 12.325995), (216*, 11.437444), (211*, 11.143486), (212*, 11.141152), (234*, 10.620242), (255*, 10.35981), (210*, 9.958642)
751: (11, 9.597764), (7, 9.467233), (13, 8.229791), (205, 8.139274), (1*, 8.006771), (10, 7.763185), (4, 7.6587996), (239, 7.5933776), (215, 7.4127684), (207, 7.306939)
752: (11*, 15.4817295), (17*, 14.818724), (5*, 14.240901), (13, 14.103778), (2*, 13.963753), (4*, 13.784388), (215, 13.55658), (1, 13.065273), (205, 11.70042), (10, 11.6086645)
753: (219, 8.470846), (7, 8.466349), (1, 8.204345), (5, 8.003077), (9, 7.9999456), (250, 7.962051), (207, 7.6810975), (206, 7.677799), (17, 7.340754), (13, 7.318126)
754: (215, 17.74702), (9, 17.520803), (211, 17.379742), (219, 17.241425), (206, 16.486877), (1, 16.367908), (213, 15.843351), (17, 15.599243), (3, 15.596358), (12*, 15.519836)
756: (11, 17.130205), (5*, 15.724633), (211, 15.508708), (8, 15.49133), (13, 15.414899), (215, 14.537751), (236, 14.357982), (17, 13.784676), (219, 13.731759), (241, 13.716611)
757: (9*, 16.600172), (215*, 16.355684), (206*, 15.521437), (239*, 13.679518), (216*, 13.083565), (84*, 12.928239), (234*, 10.4858885), (247*, 10.2676935), (256*, 9.276657), (243*, 7.4404736)
758: (13*, 22.258175), (215*, 19.237255), (4, 18.678825), (239, 16.894547), (206, 16.889877), (3, 16.837212), (254, 16.830639), (205, 16.641167), (216, 15.994544), (245, 15.576515)
759: (215, 24.582058), (1*, 23.74165), (4*, 22.17364), (250*, 20.371527), (239, 19.909142), (233*, 19.562925), (12, 18.866459), (255, 17.571407), (6, 17.311836), (205*, 16.246721)
760: (10*, 21.472885), (4*, 21.273447), (250*, 19.461264), (219*, 17.42461), (3*, 17.124096), (212*, 16.351826), (214*, 15.3749485), (210*, 15.181288), (257*, 14.194801), (234*, 13.250133)
761: (17*, 20.843714), (13*, 20.581392), (5*, 20.466267), (219*, 20.111504), (211*, 19.270626), (11*, 17.955284), (9*, 17.07045), (3*, 16.999311), (217*, 14.683318), (254*, 10.550853)
762: (4, 17.852169), (8*, 17.78303), (205*, 14.856756), (254, 14.305185), (214, 11.956086), (121, 11.651416), (247, 10.755612), (241, 10.100109), (246, 9.468671), (248*, 8.555398)
763: (5, 6.3871164), (2, 6.1875), (11*, 6.1586685), (13, 5.764543), (17, 5.7353454), (215, 5.55596), (211, 5.319346), (1, 5.208157), (3, 4.7795634), (8, 4.7512093)
764: (7*, 23.471283), (211, 21.958755), (215, 21.925093), (207, 21.708809), (239*, 20.866251), (251, 20.707102), (13, 20.269949), (11, 20.235464), (4, 20.148842), (234, 20.029486)
765: (2*, 12.981507), (207, 11.163688), (13*, 11.0253525), (17, 10.873888), (1, 10.406781), (5, 10.314416), (219, 10.218956), (3, 10.052778), (236, 9.939607), (12, 9.846289)
766: (12, 20.966095), (3, 18.44031), (4*, 17.681908), (205, 16.630436), (6, 16.28434), (1*, 16.025028), (251, 15.63498), (219, 15.553264), (245, 14.960906), (239, 14.666054)
768: (211, 18.456535), (9, 18.27106), (219, 16.832403), (250, 15.52948), (2, 14.073245), (255, 13.720926), (234, 12.787325), (239, 12.647694), (220, 12.576509), (13, 12.533542)
769: (2*, 14.005868), (11*, 13.85684), (236, 13.117004), (5, 13.08314), (13*, 13.0462055), (239, 13.011916), (8, 12.859985), (10*, 12.793039), (219, 12.593395), (211, 12.323914)
770: (215, 13.870501), (13, 12.940665), (5, 12.628358), (205, 11.7778425), (3, 11.35724), (1, 10.985203), (17, 10.887977), (219, 10.583278), (10, 10.5172), (217, 10.452328)
772: (7*, 12.926045), (3, 12.524806), (11, 11.237574), (211, 11.094509), (13, 10.818527), (4, 10.658861), (250, 10.587773), (2, 10.504552), (5, 10.3301), (205, 9.986165)
773: (17, 6.838929), (2, 5.893283), (5, 5.5849667), (1, 5.380032), (13, 5.083738), (11, 5.038786), (211, 4.974164), (241, 4.619224), (236, 4.443215), (215, 4.3878207)
774: (2, 19.460455), (215, 19.213144), (5, 18.991135), (250, 18.274275), (9, 18.142616), (17, 17.990812), (205, 17.159744), (8, 16.539211), (211, 16.046408), (207, 15.737146)
775: (13, 12.187152), (5, 11.518884), (12, 11.456182), (10, 10.971843), (205, 10.678468), (3, 10.647611), (1, 10.535921), (207, 10.491445), (215, 10.189374), (236, 10.020621)
776: (207*, 20.88896), (236, 18.246872), (2, 18.048145), (215*, 15.84762), (255*, 13.151072), (233, 11.831495), (6, 10.930308), (235, 10.330863), (217, 10.192021), (121, 9.974521)
777: (5, 20.718218), (17, 20.150652), (11, 18.781975), (8, 18.412613), (216, 17.864037), (4, 17.71042), (236*, 17.144718), (121, 17.102821), (211, 16.92426), (206*, 16.855028)
780: (215*, 19.179237), (213*, 17.617142), (207*, 17.119396), (234*, 15.562725), (241*, 14.293201), (9*, 13.6888485), (250*, 12.242012), (244*, 11.676748), (6*, 11.314291), (217*, 11.030923)
781: (2*, 22.37138), (3*, 18.742128), (241*, 17.112514), (216*, 16.734102), (247*, 14.163321), (6*, 13.45111), (248*, 11.114634), (242, 1.9133532), (712, 1.8412036), (675, 1.543187)
782: (5*, 17.846457), (2, 13.66001), (3, 13.001802), (215*, 12.949658), (8*, 12.9054985), (239, 10.806658), (236, 10.43491), (213*, 10.387769), (9*, 9.605102), (4, 8.672347)
784: (17*, 17.128231), (11*, 16.92285), (236*, 15.126165), (1*, 14.395517), (10*, 14.23194), (245*, 12.855819), (6*, 10.848035), (257*, 10.068427), (256*, 8.694882), (246*, 8.56356)
785: (7, 20.417456), (17, 16.228363), (211, 15.921303), (4, 15.228019), (1*, 14.878623), (205, 13.553167), (250, 13.486849), (239, 13.215641), (255, 12.709254), (207, 12.604739)
786: (9, 17.633184), (5, 17.315535), (215, 16.608448), (17, 16.393236), (4, 16.370213), (250, 16.031424), (12, 15.704329), (213, 15.4786825), (216*, 15.134657), (219, 14.851634)
787: (5, 12.013227), (13, 11.767981), (215, 11.434239), (11*, 11.4125595), (17, 10.522702), (211, 10.436032), (4, 10.37293), (1, 9.9948), (236, 9.7252245), (219, 9.7197075)
788: (236*, 25.577188), (207*, 24.384504), (4*, 22.97218), (239*, 22.927391), (213*, 22.831072), (217*, 22.614807), (5*, 22.332773), (7*, 20.296848), (6*, 20.162529), (206*, 19.655174)
789: (211, 19.374844), (1, 17.458302), (4, 17.35757), (9, 17.07564), (215, 16.970938), (13, 16.941658), (219, 16.873573), (250, 16.193213), (7, 15.711446), (245, 14.686899)
790: (11*, 22.794405), (253*, 19.74579), (17*, 19.532206), (10*, 18.517513), (213*, 16.785732), (207*, 16.590832), (3*, 16.27922), (245*, 15.741034), (233*, 15.684214), (6*, 14.831926)
791: (219, 17.016802), (8, 15.662987), (12, 15.567369), (215, 14.956243), (207*, 14.684263), (5, 14.601294), (211, 14.397532), (234, 14.286928), (9, 14.11032), (250, 13.905515)
792: (215, 12.43396), (9, 12.414272), (4, 12.34635), (207, 12.027014), (5, 11.856969), (13, 11.65307), (250, 11.448524), (3, 11.401021), (2, 10.921122), (8, 10.819958)
793: (219, 20.0515), (10, 19.86194), (8, 19.59015), (2, 18.350483), (236, 18.040901), (9, 17.600462), (211, 17.573433), (207*, 17.416393), (215, 16.6274), (253, 16.518652)
794: (7, 25.385677), (211, 24.233511), (255, 23.561874), (3, 21.470152), (10*, 21.158554), (84, 20.798481), (236*, 20.38979), (17, 20.287624), (6, 20.15318), (245, 20.11581)
795: (7*, 19.332554), (5*, 15.306204), (215, 13.442213), (205*, 13.254517), (10, 13.12073), (3*, 12.808815), (213, 12.0110235), (239, 11.7770195), (13, 11.609194), (235*, 10.454713)
797: (8*, 16.442286), (207*, 15.462961), (236*, 14.328681), (9*, 14.305714), (3*, 13.899387), (211*, 11.863363), (251*, 11.049448), (235*, 10.164076), (210*, 6.7645607), (244*, 4.9765253)
798: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
799: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
800: (13*, 16.681772), (10*, 15.968762), (9*, 15.487523), (216*, 15.025517), (241*, 14.651221), (251*, 13.588378), (254*, 13.340042), (255*, 12.564449), (253*, 11.678987), (250*, 11.524608)
801: (11, 9.577747), (13, 9.367505), (213, 9.287964), (207, 9.280673), (7, 9.226458), (8, 9.212699), (4, 8.986945), (2, 8.83173), (1, 8.814484), (215, 8.758372)
802: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (11*, 0.0)
805: (11, 18.390163), (17, 18.08575), (211, 17.4881), (1, 17.238417), (236, 17.116016), (239, 16.32673), (5, 16.164488), (219, 16.078403), (250, 15.783366), (245, 15.629222)
807: (211*, 22.266636), (4*, 20.822744), (2, 19.809507), (5, 19.646357), (13, 19.469463), (207*, 18.445534), (219, 17.901125), (233, 17.387743), (206, 17.243895), (247, 16.998331)
808: (13*, 15.881982), (2*, 14.8252), (236, 13.740359), (215*, 13.601115), (251, 13.285593), (12, 12.583958), (234*, 12.212415), (245*, 12.038077), (220, 11.515294), (250, 11.485535)
810: (5, 19.999933), (11, 19.439363), (7*, 19.252804), (13, 18.915447), (8*, 18.69374), (219*, 18.474434), (17*, 17.472628), (211, 17.153265), (3, 16.591942), (84*, 16.27471)
812: (17*, 19.799507), (9, 18.236794), (11, 18.217234), (8, 17.931488), (236, 17.900034), (215, 17.047642), (4, 16.150991), (2*, 16.071102), (5*, 15.899962), (213, 14.830094)
813: (5, 21.490469), (211, 21.062117), (236, 20.9095), (9, 19.749617), (11, 19.681448), (1*, 17.732092), (250, 16.975817), (13, 16.8804), (255, 16.705633), (12, 16.692219)
814: (211*, 26.091581), (17*, 22.506952), (3*, 22.286118), (215*, 22.060266), (4*, 21.12599), (213*, 19.407375), (10*, 17.417248), (253*, 16.454914), (241*, 15.814947), (217*, 15.661502)
815: (10*, 22.655209), (1*, 22.020926), (211*, 21.017029), (8*, 20.249279), (236*, 16.942812), (249*, 16.22603), (220*, 16.024399), (241*, 15.839646), (244*, 14.809753), (243*, 13.494473)
816: (13, 14.791989), (215, 14.009111), (11, 13.689071), (205, 12.850751), (5, 12.74738), (8, 12.577369), (211, 12.027149), (207, 11.874972), (219, 11.598515), (10, 11.5268545)
817: (2*, 19.33725), (3*, 13.719728), (216*, 12.067562), (235*, 11.822109), (12*, 11.609619), (211*, 11.034038), (236*, 10.970682), (241*, 10.731055), (6*, 8.988146), (210*, 7.9060526)
818: (8*, 29.784513), (17*, 26.407164), (13*, 26.29442), (12*, 23.265236), (6*, 18.11352), (257*, 17.15427), (246*, 16.188866), (243*, 12.754913), (249*, 12.184704), (218, 2.2556956)
819: (13, 20.883179), (7, 20.208824), (219, 19.472763), (5*, 19.27088), (1, 18.60469), (211, 18.103277), (10, 16.985548), (254, 15.586083), (239, 15.564495), (245, 14.65875)
820: (11, 16.978848), (13, 15.33441), (5, 15.054435), (211, 14.656634), (17, 14.286433), (2, 13.856145), (250, 12.765266), (1*, 12.190803), (8, 12.18361), (10, 11.860213)
821: (17, 19.36627), (11, 16.236513), (12, 15.901629), (9, 13.9473095), (220*, 13.132926), (4, 13.058016), (250, 12.406069), (233*, 12.159591), (216*, 11.871623), (213, 11.654329)
822: (11, 10.801285), (9, 8.755606), (3, 8.60129), (219, 8.458548), (215, 8.373537), (250, 8.239587), (17, 8.155448), (205, 8.104844), (8, 8.059238), (4, 8.0544405)
823: (4, 10.700532), (13, 10.462411), (219, 10.38438), (2, 10.350985), (8*, 10.025138), (5, 9.953571), (7*, 9.912126), (1, 9.577735), (17, 9.305446), (215, 9.008689)
824: (10, 15.416832), (1, 15.295657), (205, 15.035072), (211, 14.599582), (9, 13.90394), (7, 13.880801), (250, 13.559782), (206, 13.314401), (8, 13.3068905), (17, 13.102823)
825: (2*, 10.528611), (13, 10.009337), (8, 9.906524), (3, 9.561995), (11, 9.561992), (211, 9.379962), (213, 9.199856), (215, 9.172541), (4, 8.924031), (10, 8.909912)
826: (213*, 19.241226), (236*, 18.237421), (206*, 17.857113), (239*, 17.768711), (4*, 17.223764), (17*, 16.904669), (241*, 15.936337), (235*, 14.743937), (210*, 14.585213), (217*, 13.57293)
827: (207, 0.90625), (13, 0.84375), (293, 0.8125), (728, 0.75), (11, 0.71875), (397, 0.6875), (442, 0.65625), (455, 0.65625), (212, 0.625), (220, 0.59375)
828: (13, 19.933313), (2, 19.481113), (11, 17.581089), (5, 17.219738), (211, 17.165623), (17*, 17.104996), (215, 16.238073), (3, 15.649773), (219, 15.436517), (236, 15.3988085)
829: (7*, 15.372621), (17*, 14.573888), (215, 13.873741), (207*, 13.674179), (239, 13.14838), (1*, 13.012662), (251, 12.9134865), (220, 12.908431), (8*, 12.88736), (5, 12.687656)
830: (13, 13.786992), (219, 12.554197), (250, 12.397939), (211, 12.204942), (215, 12.049222), (236, 11.83049), (5, 10.828109), (220, 10.703212), (1, 10.435649), (10, 10.373959)
831: (13*, 19.414907), (5, 18.738256), (11, 18.664701), (236, 18.594818), (17*, 17.465563), (211, 16.954762), (2, 16.440868), (213, 16.020058), (10, 15.664737), (216, 14.185415)
833: (1*, 10.475412), (3, 10.285339), (13, 10.20594), (211, 10.05832), (213, 9.841488), (2, 9.70502), (5, 9.610471), (12, 9.492347), (7, 9.431984), (241, 9.278775)
834: (9*, 14.784226), (5, 13.600961), (215, 13.227819), (236, 12.676856), (4, 12.617091), (219, 12.41472), (250, 12.388336), (8, 12.350662), (11, 12.040083), (10, 11.6992)
835: (1, 0.0), (2, 0.0), (3, 0.0), (5, 0.0), (6, 0.0), (10, 0.0), (12, 0.0), (13, 0.0), (15, 0.0), (16, 0.0)
836: (253*, 17.337124), (254*, 15.725678), (241*, 14.078199), (249*, 11.942945), (693, 1.9348434), (463, 1.9108846), (486, 1.3189316), (467, 1.2465333), (836, 1.2465333), (1655, 1.2465333)
837: (11, 20.308386), (13, 19.193245), (1, 18.616665), (3, 18.503576), (4, 17.000395), (205, 15.908365), (10, 15.888795), (239, 15.133572), (12, 15.076515), (235, 15.0645685)
838: (1*, 18.867996), (236, 16.10505), (250, 15.782682), (8, 15.760009), (12*, 15.742303), (9, 13.521373), (206, 13.392382), (253, 12.428276), (249, 12.114949), (121, 11.758633)
839: (8, 15.008726), (7*, 13.582502), (250, 12.845444), (215, 12.7899275), (13*, 12.643835), (1, 12.5922785), (12, 11.414381), (207, 10.747018), (239, 10.041122), (3, 9.953781)
840: (7*, 20.689535), (236, 17.930998), (5*, 17.195753), (2, 16.828432), (219, 16.344034), (239, 16.207815), (6, 15.151539), (233*, 13.934334), (213*, 13.716613), (250, 13.692855)
841: (9, 17.65728), (215, 17.52242), (219, 16.069216), (211, 14.933085), (17, 14.912462), (233, 14.285941), (5, 14.200484), (10, 13.970084), (250, 13.923534), (254, 13.44867)
842: (7*, 32.44096), (13*, 29.829233), (4*, 28.429903), (6*, 27.179552), (220*, 27.043978), (255*, 26.748194), (217*, 25.704868), (3*, 25.09721), (210*, 15.37154), (342, 2.0558825)
843: (4, 16.860676), (5, 15.542204), (219, 14.846117), (9, 14.008151), (1*, 13.911437), (215*, 13.467388), (8, 13.251974), (17, 13.022341), (7*, 12.767284), (236, 12.521977)
844: (11, 18.108227), (215, 16.149143), (5, 16.125576), (3, 16.063179), (2*, 15.524863), (17, 15.48758), (250*, 15.23002), (213, 14.204196), (12, 14.2021475), (211, 14.012288)
845: (11, 20.387886), (4, 20.117516), (5, 19.950954), (9, 19.301193), (12*, 19.043875), (8*, 18.662912), (215*, 17.862795), (214, 16.634445), (217*, 16.607918), (233*, 16.515326)
846: (1, 14.9956455), (7, 14.945672), (10, 14.73822), (5, 14.474074), (8, 12.721493), (2, 12.432986), (3, 12.066036), (211, 12.03667), (4, 11.557926), (236*, 11.437158)
847: (236*, 15.405473), (17*, 13.587329), (250*, 12.646239), (3*, 12.551238), (251*, 12.390599), (12*, 12.094368), (9*, 11.419321), (8*, 10.996918), (234, 10.835534), (233*, 10.184064)
848: (17, 17.08395), (5, 17.07976), (205, 16.848795), (217, 16.780409), (211, 16.323233), (2, 15.869855), (206, 15.680432), (3, 15.597664), (8, 15.046185), (7, 14.904613)
849: (11, 15.4787445), (207, 13.041226), (211*, 12.508472), (250, 12.413437), (1, 12.343498), (8, 12.254976), (205, 12.007437), (13, 11.998281), (12, 11.857285), (5*, 11.611457)
850: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
851: (9*, 19.99417), (13*, 18.497042), (220*, 16.697021), (207*, 15.676848), (121*, 15.230225), (10*, 14.005594), (253*, 13.456451), (246*, 11.979177), (243*, 11.35193), (254*, 11.081656)
852: (239*, 21.880688), (4*, 20.99898), (213*, 20.429604), (207*, 19.78661), (255*, 17.65309), (6*, 16.43331), (212*, 15.6674), (247*, 15.539337), (242, 2.625394), (432, 2.3904266)
854: (7, 21.280981), (211, 20.94229), (5, 20.882748), (17, 19.625162), (207, 18.397186), (219, 18.340187), (2, 18.123886), (239, 18.103935), (1*, 18.053877), (245, 17.47812)
857: (7*, 10.997329), (13, 10.508532), (11, 9.325531), (8, 8.837288), (17, 8.830563), (1, 8.427239), (10, 8.038231), (213, 7.838792), (4, 7.813057), (215, 7.8090563)
858: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
859: (13, 24.312124), (211*, 20.732067), (219*, 20.593878), (4, 18.846182), (3*, 18.747105), (205, 16.503828), (255*, 16.310194), (217*, 14.820801), (254, 14.219327), (210, 13.748956)
860: (7*, 14.942546), (11*, 13.956781), (10, 13.814019), (1, 13.430454), (5, 12.53562), (13, 12.154224), (213, 10.943791), (12, 10.3795), (241, 10.113249), (250, 9.938742)
861: (675, 0.81125456), (1219, 0.69392323), (3, 0.55504274), (220, 0.5140569), (5, 0.47580713), (206, 0.46730873), (219, 0.446354), (313, 0.44334388), (9, 0.44233006), (13, 0.4414064)
862: (2*, 22.021324), (207*, 18.614464), (213, 18.226803), (250, 16.74467), (233, 16.620413), (234, 16.263369), (205, 15.989746), (239, 15.929493), (10, 15.846371), (255, 15.085503)
863: (11, 21.146069), (215*, 19.718727), (13, 19.451733), (219*, 18.531961), (8*, 18.429264), (4, 18.100817), (255, 17.14129), (233, 16.503378), (216, 16.056984), (10, 15.737801)
864: (7*, 18.86379), (236*, 18.193714), (239*, 16.305061), (219*, 15.172454), (207*, 13.803953), (234*, 11.967813), (254*, 10.680468), (241*, 6.8537707), (243*, 4.018456), (675, 1.8435507)
865: (13*, 19.330494), (3*, 17.862503), (213*, 14.882745), (216*, 12.786126), (214, 12.341694), (206*, 11.916508), (239*, 11.20066), (255*, 9.799065), (220*, 9.368321), (252, 8.993835)
866: (211, 18.303638), (9, 17.936144), (7*, 16.943457), (11, 16.154585), (215, 15.981136), (219, 14.850863), (4, 13.766522), (1, 13.332256), (250, 12.948245), (13, 12.548544)
867: (219*, 28.073593), (234*, 23.92315), (2*, 23.664959), (4*, 22.639563), (12*, 22.411093), (239*, 21.508886), (217*, 18.330637), (252*, 15.418919), (256, 14.124365), (249, 10.857589)
868: (13, 17.819689), (11*, 16.529676), (3, 14.18064), (205, 14.048598), (17, 13.650763), (250, 11.95205), (9, 11.035734), (236, 11.010685), (216, 10.752317), (239, 10.096811)
869: (219, 17.806799), (255, 16.583115), (7, 16.238773), (11, 16.133009), (17, 16.01174), (251, 16.005253), (4, 15.770703), (9, 15.679615), (234, 15.591865), (250, 15.287237)
870: (13, 17.776194), (17*, 17.677265), (219, 17.324894), (5, 17.068327), (215, 16.541567), (220, 15.851936), (236, 15.794435), (9*, 15.621088), (12, 15.094976), (234, 15.0487585)
871: (11*, 25.077147), (5*, 23.422028), (211*, 22.07284), (9*, 20.380213), (251*, 17.686785), (245*, 17.424004), (234, 16.329323), (10*, 16.162592), (121, 15.821151), (216*, 14.996835)
872: (219, 10.287028), (236, 10.111521), (1, 9.514888), (9, 9.512717), (13, 9.2869215), (8*, 9.139809), (215, 9.0325), (17*, 8.800193), (11, 8.785541), (205, 8.533727)
873: (17*, 12.810976), (5, 12.4926605), (12, 12.41722), (233, 12.2551565), (8, 12.152794), (4, 11.8012495), (1, 11.454736), (236, 11.269553), (205, 11.192862), (220, 11.085837)
874: (8*, 27.591541), (255*, 23.93439), (214*, 22.03019), (10*, 20.637434), (216*, 20.209013), (253*, 19.811817), (257*, 19.065153), (249*, 17.885807), (246*, 16.523817), (675, 2.0660064)
875: (11*, 15.938685), (207, 15.841601), (7*, 15.629832), (239, 15.070034), (8, 14.753618), (255, 14.211291), (215, 14.146546), (9, 14.087899), (212*, 13.954474), (216, 13.895283)
877: (2, 11.684918), (3, 11.551037), (17*, 11.344639), (5, 10.504387), (1, 10.480463), (11*, 10.377487), (10*, 10.130951), (236, 9.625658), (250, 9.440278), (219, 9.394198)
878: (2*, 22.951975), (236*, 18.343004), (253*, 16.139986), (249*, 15.144129), (251*, 15.04036), (245*, 14.734026), (233*, 14.650761), (257*, 12.657218), (243*, 12.083923), (1010, 1.0413586)
879: (5*, 20.201414), (1*, 19.522812), (11*, 19.454414), (207*, 18.601183), (250*, 17.859194), (216*, 17.163181), (213*, 14.964199), (253*, 14.8908825), (220*, 13.048052), (236*, 11.79952)
880: (11, 16.331728), (13, 16.108255), (215, 16.036715), (207, 15.884768), (211, 15.532159), (12*, 14.902376), (4, 14.246211), (255, 13.920309), (205, 13.572939), (250, 13.173519)
881: (2*, 14.993716), (7, 14.615588), (205, 14.553502), (5, 13.880441), (9, 13.325186), (10*, 13.231151), (219, 12.638333), (216, 12.610839), (4, 12.356288), (245, 12.306855)
882: (11, 16.52265), (1, 15.618824), (7, 14.371455), (236, 14.258332), (215, 14.110416), (13, 14.09068), (8, 14.084006), (5, 13.9435005), (211, 13.890162), (205, 13.748385)
883: (250*, 17.67916), (1, 17.11765), (206, 16.08617), (4, 15.940389), (213, 15.861337), (13, 15.711901), (3, 15.200097), (10*, 14.769959), (12, 14.559022), (241, 14.524248)
886: (205, 7.28125), (219, 7.21875), (5, 7.03125), (215, 7.03125), (250, 6.96875), (251, 6.9375), (213, 6.8125), (1*, 6.71875), (13, 6.65625), (2, 6.625)
887: (1, 13.753811), (17*, 13.582907), (7, 13.42923), (5, 13.268505), (211, 12.111332), (10, 11.754516), (13*, 11.585752), (219, 11.47742), (4, 11.301307), (205, 11.090487)
888: (219, 22.010223), (236, 21.625044), (8, 20.978687), (245, 20.288563), (211, 19.958519), (10*, 19.796814), (5, 19.65437), (4*, 19.180075), (9, 18.63177), (206, 18.517776)
889: (13, 12.3464985), (3, 11.294615), (234, 10.657099), (12, 10.508272), (11, 10.399251), (215, 10.19513), (5, 10.101851), (2, 10.07058), (250, 10.026722), (17, 9.8305855)
890: (1*, 21.78336), (7, 21.465172), (215, 18.475685), (239, 17.299751), (3*, 17.261433), (246, 16.595112), (233, 15.423413), (234*, 14.950122), (247, 14.245373), (254, 14.064786)
891: (236*, 15.87974), (17, 15.377267), (9, 15.009506), (11, 14.10427), (219, 14.023383), (13, 13.290382), (1, 12.816159), (215, 12.750013), (250, 12.375729), (255, 11.922578)
892: (2, 6.84375), (219, 6.184349), (10, 5.84375), (207, 5.684203), (12, 5.65625), (13, 5.653099), (11, 5.5625), (17, 5.5600276), (5, 5.3370867), (8, 5.125)
894: (9, 13.30293), (236, 13.279031), (17, 12.093827), (12, 11.890414), (233, 11.644111), (206, 11.467403), (3, 11.391423), (8, 11.280361), (250, 11.24401), (219, 11.095463)
895: (1, 0.0), (2, 0.0), (3*, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
896: (15, 0.0), (16, 0.0), (18, 0.0), (17*, 0.0), (20, 0.0), (19, 0.0), (21, 0.0), (24, 0.0), (23, 0.0), (26, 0.0)
897: (1*, 14.649819), (13, 13.373535), (11, 13.221326), (215, 12.472015), (219, 12.334567), (4, 12.065326), (211, 12.012109), (5, 11.825426), (3, 11.816192), (205, 11.749981)
898: (17, 1.8145702), (206, 1.7363732), (657, 1.6946931), (13, 1.6727856), (365, 1.6557328), (91, 1.5709779), (211, 1.5650437), (236, 1.5213827), (1, 1.5107802), (658, 1.4612318)
899: (9, 15.608002), (219, 15.011893), (8, 14.613093), (236, 14.09177), (211, 13.941178), (11, 13.774762), (215, 13.745936), (250, 13.175274), (255, 13.012712), (13, 12.951353)
900: (7*, 20.590675), (17*, 14.264703), (121*, 13.163468), (9*, 13.088748), (8*, 12.835327), (4*, 12.684111), (215*, 12.203235), (236*, 12.0437975), (234*, 10.835703), (252*, 10.377551)
901: (1, 0.0), (2, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8*, 0.0), (10, 0.0), (11, 0.0), (12, 0.0)
902: (4, 19.494349), (17, 18.089191), (215, 17.66437), (211*, 16.486143), (250, 15.3365135), (251, 14.803622), (213, 14.484812), (1*, 13.637285), (241, 13.4052515), (206*, 13.170656)
