# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
1: (17, 13.486017), (13, 13.315971), (7*, 13.077824), (239, 12.895504), (211, 12.689836), (215, 12.386571), (207, 12.188443), (236, 11.883205), (250, 11.647398), (219, 11.354531)
751: (7, 10.651911), (219, 10.638754), (11, 10.447709), (13, 10.427017), (205, 10.269376), (2*, 9.683536), (245, 9.65782), (5, 9.361789), (215, 9.187546), (217, 9.063931)
752: (236*, 20.580872), (215, 19.360994), (13, 19.054918), (3, 17.303844), (1, 15.290156), (255, 14.891938), (245, 14.692817), (213, 13.998198), (250, 13.967385), (12, 13.841205)
754: (11*, 19.560326), (215, 19.295012), (13, 18.829334), (7*, 17.978525), (216, 17.880459), (236, 17.798048), (8, 17.499922), (239, 17.07688), (9, 16.863213), (214, 16.54121)
755: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
756: (11, 16.75538), (219, 15.755514), (8, 15.060294), (236, 14.999199), (7, 14.871824), (4, 14.574178), (216, 14.328442), (215, 14.15961), (241, 13.735922), (13, 12.968508)
757: (7*, 21.921144), (2*, 19.620436), (11*, 19.357965), (10*, 17.636307), (3*, 17.554897), (5*, 16.678202), (8*, 14.8941965), (250*, 13.499044), (245*, 13.278144), (252*, 12.454077)
758: (250, 20.337133), (216, 19.49284), (4, 18.528496), (3, 17.612007), (239, 17.506662), (213*, 17.189554), (206, 17.173702), (12*, 16.79271), (211*, 16.72602), (251, 16.070007)
759: (215, 23.436705), (12, 19.382591), (255, 19.290794), (213*, 19.158485), (239, 19.087374), (9*, 19.017004), (2*, 16.798973), (234, 16.4028), (241*, 14.654558), (245, 14.621188)
760: (213*, 18.96141), (205*, 16.569307), (9*, 16.410982), (206*, 15.595804), (217*, 15.522298), (239*, 13.922299), (247*, 13.689243), (254*, 13.045392), (252*, 12.409396), (249*, 11.502751)
761: (7*, 19.157202), (205*, 18.836935), (2*, 14.571738), (255*, 14.055564), (241*, 13.885881), (6*, 13.673753), (216*, 13.310859), (121*, 12.327611), (252*, 12.179262), (256*, 9.373147)
762: (7*, 19.467527), (236*, 16.1056), (5*, 15.368733), (9*, 15.241691), (3*, 14.227082), (4, 13.210987), (12*, 13.018923), (213*, 12.897404), (216*, 12.764913), (254, 12.470633)
763: (4, 7.968604), (7*, 7.1756535), (13, 6.703052), (215, 6.65625), (236, 6.413953), (3, 6.117151), (9, 5.882703), (17, 5.8319035), (12, 5.7226014), (8, 5.703052)
764: (215, 22.162779), (11, 20.391287), (255, 20.304), (4, 20.129478), (211, 19.875109), (13, 19.000216), (207, 18.56366), (6, 18.425043), (250*, 17.930466), (213, 17.35307)
765: (11*, 13.730872), (207, 10.920227), (5, 10.903626), (215, 10.859645), (8, 10.804199), (3, 10.177385), (236, 10.113856), (4*, 9.992364), (216, 9.51609), (17, 9.320667)
766: (12, 16.847466), (3, 16.428934), (219, 15.305908), (17*, 15.239923), (205, 14.169745), (6, 13.6662655), (255*, 13.505205), (239, 13.020913), (217, 11.747638), (251, 11.718099)
767: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
768: (211, 18.353678), (255, 17.074554), (5*, 16.931692), (13, 16.767267), (9, 16.444422), (212, 15.583081), (3, 15.48472), (250, 15.047374), (214, 14.985781), (251, 14.781683)
769: (219, 20.85311), (17*, 20.43859), (215, 20.185308), (1, 17.991175), (3, 17.878025), (8, 17.531063), (211, 17.426811), (213, 17.102129), (9, 16.693035), (250, 16.516954)
770: (17, 12.500576), (8, 12.346135), (215, 11.8958), (9, 11.562728), (13, 11.448496), (239, 11.40443), (250, 11.0502205), (3, 10.727689), (213, 10.6034775), (1, 10.58476)
771: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (11, 0.0)
772: (11, 15.232695), (1*, 15.053892), (219, 14.514236), (236, 13.300733), (10, 12.956208), (206, 12.824841), (251, 12.7632885), (239, 12.624188), (207*, 12.613076), (213, 12.422046)
773: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (11, 0.0)
774: (2, 20.504858), (215, 20.221807), (250, 17.970476), (5, 17.89629), (9, 17.67638), (207, 17.251627), (17, 17.241987), (8, 17.072252), (213*, 16.842247), (239, 16.584291)
775: (11*, 11.882666), (207, 10.811692), (219, 10.352283), (216, 10.167783), (3, 10.071602), (10, 9.917295), (5, 9.875382), (217, 9.702949), (13, 9.557343), (1, 9.492394)
776: (2, 16.380072), (13*, 14.85014), (211*, 13.89824), (17*, 12.451283), (236, 12.33771), (245, 12.153995), (9*, 11.18463), (235, 10.346999), (233, 10.270554), (12*, 10.155476)
777: (11, 27.564873), (4, 21.278067), (239, 20.770426), (8, 20.308115), (5, 20.238482), (6, 19.862783), (17, 19.307129), (10*, 18.56271), (207, 18.276314), (9, 17.969212)
778: (11*, 14.807593), (3*, 13.582228), (216, 13.167594), (2, 12.717351), (5, 12.598649), (7, 12.565547), (219, 12.1917305), (236, 11.421662), (211, 11.331089), (17, 10.834742)
779: (3, 7.59375), (219, 7.375), (11*, 7.21875), (2, 7.03125), (239, 6.90625), (7, 6.78125), (1, 6.6875), (10, 6.125), (241, 6.09375), (207, 6.0)
780: (8*, 23.689367), (17*, 21.84346), (219*, 21.334496), (5*, 21.319593), (2*, 20.708298), (12*, 19.063726), (255*, 18.687126), (247*, 16.33989), (121*, 15.037592), (210*, 13.282339)
781: (205*, 21.667692), (11*, 21.51939), (17*, 20.851688), (8*, 18.844873), (250*, 18.014477), (253*, 16.492962), (9*, 15.744923), (246*, 15.693607), (210*, 14.0485115), (249*, 12.515911)
782: (236, 19.4738), (3, 18.827873), (11*, 17.842607), (4, 17.224833), (255, 14.338897), (6, 13.046041), (10*, 12.806678), (2, 12.381887), (234*, 12.08346), (239, 12.027457)
783: (11, 10.577272), (8, 10.5180435), (5, 9.679956), (215, 9.310027), (205, 9.242917), (13, 9.009147), (236, 8.719202), (17, 8.3877325), (3, 8.1921425), (9, 8.151811)
784: (8*, 22.385344), (13*, 19.346449), (219*, 18.103819), (7*, 18.07688), (217*, 15.50355), (239*, 14.235774), (214*, 13.386619), (234*, 11.820826), (210*, 10.434315), (244*, 9.469134)
785: (13*, 17.20765), (17, 16.670513), (7, 15.28851), (207, 13.566264), (4, 12.72266), (211, 12.587118), (205, 12.427566), (241, 12.029783), (255, 11.578917), (239, 11.302982)
786: (7*, 18.13807), (4, 17.066282), (215, 16.624697), (1*, 16.503466), (213, 16.359434), (12, 15.975076), (219, 15.5618), (236, 15.233018), (2*, 15.204765), (207, 14.821502)
787: (236, 11.715152), (215, 11.560274), (4, 11.511267), (17, 11.332578), (5, 11.264219), (239*, 11.129381), (8, 11.11016), (219, 10.700277), (216, 10.621592), (3, 9.900675)
788: (219*, 20.6827), (211*, 17.078856), (2*, 16.852438), (205*, 16.069729), (220*, 12.438814), (257*, 12.112667), (214*, 11.020194), (662, 1.3572981), (1220, 0.9466144), (491, 0.90317035)
789: (7, 17.622065), (4, 17.369444), (219, 16.656069), (211, 16.640615), (236*, 16.351336), (215, 16.122467), (1, 15.934108), (3, 15.6259165), (9, 15.57292), (250, 15.559745)
790: (7*, 23.594408), (1*, 19.87787), (250*, 17.971584), (4*, 17.84941), (84*, 15.099508), (121*, 12.835379), (214*, 12.289223), (212*, 12.072875), (210*, 10.314228), (278, 1.3302746)
792: (4, 12.091772), (215, 11.93539), (1, 11.855155), (9, 11.552528), (236, 11.532436), (2, 11.275202), (8, 10.484091), (3, 9.507737), (10, 9.49881), (207, 9.3951)
793: (215, 17.173033), (2, 15.633815), (219, 15.286288), (236, 15.192904), (9, 14.998539), (10, 14.717177), (8, 13.681719), (205*, 12.943851), (216, 12.9163475), (206*, 12.832269)
794: (7, 23.691069), (17, 19.775307), (215*, 18.95409), (8*, 18.346594), (211, 18.287453), (4*, 18.103498), (12*, 17.695034), (216*, 15.935908), (3, 15.325921), (250, 14.931241)
795: (1*, 20.376873), (13, 15.943335), (239, 15.466204), (245, 14.219032), (215, 13.770264), (10, 12.558141), (217, 12.493422), (9*, 11.885238), (214, 10.853374), (247, 10.800372)
796: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (11, 0.0)
797: (216*, 16.631685), (220*, 15.471382), (205*, 14.519243), (206*, 14.37897), (246*, 13.527096), (214*, 13.187222), (217*, 12.728956), (278, 1.6938148), (1173, 1.4628712), (847, 1.4584374)
799: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
800: (11*, 23.722185), (17*, 21.974031), (8*, 19.680649), (236*, 19.678982), (5*, 19.587414), (211*, 17.390657), (207*, 17.26004), (213*, 16.87161), (12*, 15.631881), (206*, 14.888678)
801: (11, 12.6353655), (13, 12.560617), (8, 11.792696), (215, 11.412505), (17, 11.1329975), (7, 11.094785), (255, 10.972073), (236, 10.837411), (2, 10.352328), (3, 10.211716)
803: (1*, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (11, 0.0)
804: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
805: (11, 18.599295), (5, 16.448923), (215*, 16.180847), (219, 15.688076), (236, 15.59854), (17, 15.301653), (4, 15.129253), (7*, 14.7780485), (6, 13.941333), (12, 13.735881)
806: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
807: (5, 23.952265), (13, 23.29361), (7, 21.55339), (219, 20.667799), (2, 19.61786), (247, 19.32392), (206, 19.30371), (10, 18.923971), (84, 18.696604), (205*, 18.135042)
808: (216*, 14.563991), (12, 14.025044), (235, 10.646538), (255*, 10.295556), (220, 9.880894), (236, 9.827764), (206, 9.819374), (253, 8.594157), (241, 8.312064), (4, 8.307573)
809: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
810: (11, 19.773842), (207*, 16.47113), (13, 15.887542), (239, 15.471272), (10, 15.383978), (3, 15.013316), (236*, 14.281371), (215*, 14.184117), (241, 14.061467), (5, 13.790814)
812: (11, 17.893682), (236, 16.401085), (8, 16.05524), (215, 15.647521), (4, 14.820531), (213, 14.708429), (9, 14.692325), (255, 14.185831), (1*, 13.848033), (250*, 13.663361)
813: (5, 24.110191), (11, 23.92554), (6, 23.801455), (236, 23.70905), (211, 23.393604), (250, 21.838366), (4, 21.772253), (13, 21.387394), (255, 21.122952), (239*, 21.040257)
814: (13*, 29.700188), (216*, 28.457222), (233*, 28.11505), (207*, 27.477436), (250*, 27.083508), (251*, 26.722927), (245*, 23.985693), (220*, 21.521023), (249*, 20.62561), (252*, 18.81791)
815: (7*, 25.664742), (4*, 23.595264), (205*, 21.589796), (247*, 19.389368), (84*, 18.009989), (248*, 16.813103), (233*, 16.802029), (256*, 14.736764), (275, 1.5761563), (940, 1.541698)
816: (11, 14.34962), (219, 12.95969), (13, 12.897506), (215, 11.894807), (206, 11.750873), (207, 11.485334), (10, 11.101866), (4, 10.929857), (8, 10.803771), (12*, 10.749471)
817: (215*, 19.35025), (10*, 19.165384), (207*, 17.791042), (1*, 17.252314), (219*, 16.622955), (5*, 16.342216), (4*, 14.011), (206*, 10.458251), (214*, 10.340797), (256*, 8.92175)
818: (216*, 22.724388), (239*, 21.736994), (236*, 20.522532), (253*, 18.694279), (217*, 17.32035), (234*, 15.976731), (233*, 15.704537), (675, 1.9658453), (307, 1.7038726), (1666, 1.5697851)
819: (236*, 17.486792), (215*, 17.217796), (7, 16.844486), (3, 16.48153), (219, 15.975264), (250, 15.479234), (211, 15.103157), (213, 14.550766), (13, 14.488547), (6, 13.679391)
820: (8, 14.222245), (11, 13.642897), (215, 12.910924), (3, 12.594908), (17, 12.519721), (5, 12.338273), (250, 12.219138), (207*, 12.137564), (7*, 12.0607395), (4*, 11.973445)
821: (11, 17.510508), (7*, 17.16174), (2*, 16.279526), (8*, 15.893698), (17, 15.199819), (219*, 14.964228), (12, 14.380344), (205*, 14.127983), (4, 13.37753), (257, 13.262192)
824: (11*, 15.088884), (1, 13.680884), (17, 13.463898), (236, 13.249151), (7, 13.241933), (8, 13.196637), (213, 13.0902195), (3, 13.059316), (251, 12.94116), (250, 12.730075)
825: (8, 13.447557), (215, 11.402144), (5, 11.168231), (1*, 10.930868), (12, 10.638204), (10, 10.286437), (239, 10.058465), (206, 9.955746), (250, 9.954547), (13, 9.716081)
826: (11*, 25.563635), (9*, 21.57167), (250*, 21.219296), (214*, 20.216953), (216*, 18.000652), (234*, 17.853926), (6*, 16.154985), (245*, 15.978458), (313, 0.95071965), (1260, 0.95071965)
828: (11, 19.840094), (13, 16.60586), (4, 16.531828), (2, 15.9428625), (10, 15.882642), (3, 15.792394), (12*, 15.715111), (1*, 15.540867), (251*, 15.184646), (241, 15.120011)
829: (12, 17.278103), (219, 17.11148), (239, 15.965828), (215, 15.888399), (11*, 15.689118), (217, 15.217252), (216, 15.171684), (241, 13.944078), (5, 13.53812), (251, 13.14852)
830: (13, 14.631822), (219, 13.211299), (1, 13.155949), (2, 12.680911), (10, 12.652146), (5, 12.195348), (220, 11.868263), (211, 11.74632), (236, 11.554999), (250, 10.975767)
831: (11, 20.91672), (7*, 19.70621), (2, 18.584452), (12, 17.927124), (219, 16.708286), (10, 16.13832), (213, 16.084454), (236, 16.069475), (245*, 15.849268), (211, 15.743078)
833: (11*, 8.6875), (13, 8.34375), (219, 7.0625), (215, 7.0), (213, 6.59375), (3, 6.34375), (2, 5.90625), (207, 5.90625), (5, 5.875), (9, 5.6875)
835: (1, 0.0), (2, 0.0), (3, 0.0), (5, 0.0), (6, 0.0), (10, 0.0), (11*, 0.0), (12, 0.0), (13, 0.0), (14, 0.0)
836: (8*, 29.253344), (211*, 24.160645), (255*, 23.534689), (12*, 22.121881), (2*, 21.141317), (217*, 18.364939), (245*, 17.779043), (248*, 14.380235), (244*, 13.825677), (1173, 2.156761)
837: (13, 23.281868), (11, 23.132984), (8*, 23.128235), (5*, 19.58393), (211*, 19.17694), (219*, 19.051628), (6, 18.826351), (216, 17.2281), (4, 17.037739), (1, 16.382921)
838: (207*, 16.715996), (3*, 15.234768), (219*, 14.069262), (8, 13.571029), (236, 12.362246), (214, 9.695799), (9, 9.12753), (255*, 9.093585), (206, 9.037018), (253, 8.192675)
839: (8, 18.345964), (215, 16.945738), (250, 13.652342), (255*, 13.459202), (1, 12.74528), (3, 12.744877), (207, 12.560945), (213, 12.166379), (206, 12.110927), (233, 12.093014)
840: (236, 17.606926), (9*, 17.513536), (13*, 17.394932), (2, 16.989471), (6, 16.46243), (219, 16.31057), (239, 15.754305), (250, 15.434587), (211, 15.294084), (215, 14.956673)
841: (17, 17.942575), (9, 17.658344), (216, 16.172092), (219, 15.489522), (12, 15.175691), (215, 15.069822), (205, 15.0453205), (250, 14.980795), (3, 14.922618), (5, 14.865462)
842: (219*, 27.317245), (236*, 27.002293), (211*, 22.963451), (250*, 22.682255), (207*, 20.142511), (246*, 18.57334), (121*, 18.073397), (10*, 16.804726), (84*, 16.76067), (212*, 15.6370325)
843: (5, 18.607141), (4, 17.961807), (219, 15.761087), (236, 15.016503), (12, 13.6029), (9, 13.390512), (17, 13.150879), (255, 13.014863), (8, 12.976001), (211, 12.963268)
844: (215, 21.334282), (5, 19.809935), (17, 19.264814), (236*, 19.252954), (211, 18.313395), (11, 18.29836), (3, 18.160492), (251, 18.150894), (6, 18.042044), (12, 17.913795)
845: (11, 20.379448), (205*, 16.532953), (219*, 16.361643), (5, 16.322622), (4, 16.052473), (9, 14.765073), (255, 14.6341715), (245*, 14.476374), (6, 14.113398), (210, 13.960692)
847: (207*, 17.509216), (2*, 16.157055), (241*, 13.339339), (245, 11.599849), (234, 11.463326), (255, 10.821142), (253, 9.716039), (254, 9.172775), (252*, 8.93488), (121, 7.7565413)
848: (219, 17.277266), (3, 16.171694), (7, 15.595239), (215, 15.512168), (5, 15.148098), (8, 14.746957), (12, 14.729002), (2, 14.2662325), (217, 14.109829), (207, 14.063711)
849: (11, 19.963037), (17*, 17.247896), (219, 16.436682), (215, 16.283447), (8, 16.061584), (9, 15.213097), (4, 14.494078), (13, 13.63419), (207, 13.225454), (255, 12.941586)
851: (3*, 23.966352), (215*, 23.737535), (4*, 22.547152), (250*, 22.419292), (7*, 21.979034), (239*, 21.479153), (234*, 20.284286), (212*, 19.708788), (211*, 19.609446), (213*, 19.477652)
852: (219*, 24.536156), (1*, 22.403196), (251*, 21.846817), (216*, 21.48404), (17*, 20.735643), (236*, 20.459005), (12*, 19.664005), (256*, 16.791676), (246*, 16.377352), (252*, 11.287567)
853: (7, 1.5625), (17*, 1.53125), (211, 1.40625), (215, 1.3125), (11, 1.0625), (1, 1.0), (5, 1.0), (217, 1.0), (207, 0.9375), (219, 0.875)
854: (5, 24.090494), (211, 19.144817), (17, 18.027266), (2, 17.638994), (7, 17.625978), (219, 17.15645), (206, 16.497562), (6, 16.336119), (207, 16.000225), (239, 15.719652)
857: (11, 10.752852), (13, 10.44633), (213, 9.6417265), (12, 9.224602), (1, 9.220133), (3, 9.144408), (10, 9.016417), (8, 8.710557), (236, 8.616737), (205, 8.4421425)
859: (13, 14.933789), (8*, 14.656389), (7*, 14.536779), (12*, 14.280354), (9*, 13.521484), (205, 13.217282), (4, 12.95316), (212, 12.8668585), (1*, 11.885409), (233*, 11.166717)
860: (5, 14.920536), (17*, 13.674212), (1, 12.096043), (13, 11.196305), (236*, 10.93955), (216, 10.822545), (205*, 10.748273), (251, 10.044727), (12, 9.994048), (213, 9.564693)
862: (7*, 22.417183), (9*, 21.6534), (17*, 21.143295), (219*, 20.990116), (211*, 17.771591), (255, 17.474163), (245, 16.101246), (250, 16.073742), (1, 15.919042), (239, 15.615644)
863: (13, 22.489271), (11, 22.177807), (236*, 20.69007), (216, 20.10422), (205*, 19.556692), (250*, 19.542307), (9, 18.889557), (239*, 18.798235), (4, 18.699083), (255, 18.284702)
864: (17*, 15.856785), (1*, 13.620551), (10*, 11.423181), (211*, 9.185376), (247*, 7.59671), (210*, 5.9196463), (212*, 5.6661167), (6*, 5.1868467), (248*, 4.9567924), (244*, 4.777335)
865: (11*, 20.346764), (219*, 17.395828), (211*, 14.589155), (251*, 12.23777), (235*, 12.098507), (214, 10.514226), (84*, 10.1597185), (6, 9.783211), (252, 9.53471), (248, 8.215125)
867: (215*, 25.699583), (1*, 22.851274), (257*, 15.813123), (10*, 15.760237), (205*, 15.641099), (6*, 14.840364), (249, 9.172112), (248, 9.060357), (256, 8.465992), (419, 1.7701446)
868: (7*, 15.240901), (10*, 14.962848), (207*, 14.49268), (13, 13.676549), (236, 13.598866), (215*, 13.489791), (17, 13.285486), (1*, 13.281244), (12*, 13.210913), (216, 12.751344)
869: (11, 18.882315), (4, 16.329994), (250, 16.201147), (7, 15.717591), (219, 15.071461), (236, 14.983965), (17, 14.979155), (10, 14.087826), (9, 13.500445), (1*, 13.3494)
870: (5, 22.16594), (236, 21.643032), (6, 21.334625), (215, 20.447119), (3, 20.282427), (255, 19.879278), (213*, 18.146532), (219, 17.511988), (239*, 17.288065), (234, 16.832182)
871: (8*, 25.917685), (215*, 24.733505), (4*, 24.598595), (13*, 22.660305), (255*, 22.132826), (84*, 17.541891), (205*, 17.389853), (121, 16.66696), (212*, 15.104285), (234, 14.331968)
872: (11, 13.446905), (211*, 12.596369), (1, 12.225465), (215, 11.98143), (13, 11.062632), (236, 11.016255), (3, 10.811131), (219, 10.657065), (5, 10.418167), (255, 10.133779)
873: (11*, 14.035836), (13*, 12.32098), (5, 11.924884), (215, 11.102184), (4, 10.908945), (254, 10.639453), (1, 10.594729), (236, 10.504887), (9, 10.407904), (235, 10.25672)
874: (17*, 35.322166), (219*, 28.782698), (13*, 25.583717), (2*, 23.569202), (207*, 20.975565), (254*, 20.074945), (235*, 17.412247), (247*, 16.233646), (1123, 2.0691392), (278, 1.3302431)
875: (5, 17.684837), (213, 17.296581), (215, 17.268383), (239, 17.143879), (250, 17.097616), (8, 16.773445), (3, 16.607872), (216, 16.270153), (253, 15.483808), (214, 15.392372)
878: (239*, 24.656624), (5*, 23.92317), (215*, 21.936773), (205*, 21.897282), (211*, 19.051426), (214*, 17.10005), (84*, 15.66868), (405, 1.5411934), (1010, 1.5263405), (242, 1.3795743)
879: (13*, 20.624388), (7*, 19.276854), (241*, 17.392738), (215*, 15.588537), (10*, 15.487739), (257*, 13.6964245), (4*, 13.591345), (243*, 9.934976), (256*, 8.059001), (512, 1.858969)
880: (215, 20.309841), (11, 18.600618), (213, 18.259193), (13, 18.077166), (250, 16.784252), (3, 16.10136), (207, 15.865279), (2*, 15.860787), (211, 15.847593), (4, 15.529209)
881: (215*, 16.66387), (9, 15.203935), (7, 15.139892), (8, 14.362339), (216, 14.292041), (207, 13.902482), (1*, 13.756192), (239, 13.745571), (4, 13.656141), (217, 13.322539)
882: (11, 17.584974), (215, 14.582711), (13, 14.474053), (255, 13.550427), (7, 13.230177), (8, 13.040982), (4, 13.000296), (5, 12.970636), (213*, 12.969941), (205, 12.473741)
883: (11*, 22.935938), (236*, 22.18034), (8*, 21.85004), (1, 20.49699), (13, 20.416739), (3, 17.206589), (255, 16.605295), (214, 16.53072), (4, 16.516897), (213, 16.50376)
888: (236, 26.824884), (8, 26.44762), (5, 26.439999), (3, 25.036335), (9, 24.963072), (250, 24.87645), (219, 24.815071), (6, 23.412476), (211, 22.872196), (121, 21.769281)
889: (215, 12.913552), (11, 12.29589), (13, 11.322911), (3, 10.954201), (7*, 10.036564), (8, 9.443323), (207, 9.175808), (216, 9.151866), (9, 8.879867), (2, 8.8627615)
890: (11*, 26.757763), (236*, 26.561344), (8*, 24.623781), (215, 23.395449), (211*, 20.809566), (9*, 20.656897), (7, 20.629585), (239, 20.350344), (213, 18.433643), (235*, 16.659058)
891: (215, 16.211964), (13, 14.60339), (17, 14.136191), (9, 14.085097), (219, 13.769002), (213, 13.697584), (11, 13.273009), (7*, 12.931966), (217, 12.88513), (206, 12.550928)
892: (11, 7.469454), (219, 7.222115), (13, 6.5746636), (207, 6.514315), (215, 6.1843586), (3, 6.1131015), (5, 6.017613), (8, 5.8339972), (2, 5.808155), (4, 5.5677834)
893: (11, 9.585255), (13, 9.359559), (12, 7.6463366), (2, 7.634194), (7, 7.58423), (213, 7.4959683), (5, 7.4612536), (10, 7.4552083), (17, 7.40149), (3, 7.3571587)
894: (8, 14.49059), (13, 14.272647), (215, 13.413612), (236, 12.965025), (17, 12.948395), (250, 12.777969), (219, 12.578342), (3, 12.405644), (220, 12.27497), (12, 12.229715)
895: (11, 13.249629), (5, 12.299745), (215, 11.696305), (2, 11.0676565), (4, 10.927275), (8, 10.82065), (9, 10.772248), (219, 10.755483), (207, 10.454133), (13, 10.301377)
896: (2*, 0.0), (3*, 0.0), (7*, 0.0), (9*, 0.0), (10*, 0.0), (12*, 0.0), (14, 0.0), (15, 0.0), (16, 0.0), (20, 0.0)
897: (11, 14.616209), (219, 12.355473), (8, 12.232785), (9, 11.996067), (215, 11.973292), (3, 11.852524), (10, 11.806868), (13, 11.680436), (5, 11.522744), (205, 11.108616)
898: (206, 2.1993089), (2, 2.0650148), (17, 2.0286593), (1, 1.9565055), (220, 1.7866566), (397*, 1.7389718), (219, 1.6914588), (253, 1.6270121), (216, 1.6014423), (8, 1.5980948)
899: (11, 15.905158), (236, 15.699347), (219, 15.226261), (2*, 15.002337), (215, 14.827904), (3, 14.564203), (13, 14.288708), (8, 14.054432), (9, 13.096859), (211, 12.674904)
900: (205*, 12.631525), (84*, 9.369927), (253*, 8.479995), (249*, 7.587702), (212*, 7.529186), (256*, 7.5139384), (244*, 6.689221), (218, 1.3921639), (318, 1.3903749), (512, 1.3903749)
901: (7, 10.626461), (11, 10.421557), (5, 10.141577), (236, 10.037413), (2, 9.811412), (207, 9.585832), (1, 9.362872), (219, 9.296677), (215, 8.521427), (17, 8.4785595)
902: (215, 22.383272), (17, 22.364218), (7*, 18.416422), (2*, 18.348036), (219, 18.189707), (8, 18.12187), (9, 16.91774), (250, 16.049564), (257, 15.808563), (220, 15.397351)
903: (13, 18.033676), (219, 17.811045), (8*, 17.044628), (17, 16.345491), (216, 16.22886), (215*, 15.950981), (207*, 15.833801), (10, 15.666682), (2, 15.39945), (217, 15.341973)
904: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
905: (9*, 27.496164), (3*, 21.403023), (239*, 21.342688), (7*, 21.164148), (248*, 10.999227), (218, 1.8113271), (434, 1.7968591), (717, 1.6328511), (278, 1.4494556), (51, 1.444719)
906: (13, 12.532674), (2, 12.384265), (5*, 12.277626), (219, 12.01646), (215, 11.760331), (205, 11.129665), (216, 10.561169), (3, 10.491424), (235, 10.408546), (245, 10.37866)
907: (9*, 20.021805), (4*, 16.148746), (250, 15.951072), (12*, 15.263908), (216, 13.510878), (234, 13.446838), (213*, 13.401196), (217*, 12.938778), (2*, 12.697738), (84, 12.476804)
908: (207, 17.500713), (11, 17.129406), (1*, 16.82932), (236*, 15.125931), (5, 14.891157), (4, 14.762118), (215*, 13.46284), (8, 13.020578), (9, 11.049606), (234*, 10.607994)
909: (3*, 22.156971), (241*, 20.731024), (220*, 19.780066), (211*, 19.539217), (206*, 18.72224), (235*, 18.13816), (17*, 17.449438), (245*, 16.757164), (247*, 14.900718), (214*, 14.389982)
910: (7, 17.02937), (8, 16.084229), (211, 14.817313), (207, 14.486776), (17, 14.061923), (236, 13.981791), (251, 13.733829), (5, 13.414691), (9, 12.676834), (255, 12.513313)
911: (17*, 15.90606), (13, 15.119082), (11, 14.766559), (5, 14.301239), (8, 13.805353), (3, 13.3269), (219, 12.187347), (1, 11.986534), (9, 10.963686), (255, 10.956037)
912: (207, 16.844273), (7, 16.684866), (1, 14.264882), (5, 14.147387), (13, 13.988542), (205, 13.704468), (219, 13.631221), (10, 13.423436), (4*, 12.973261), (215, 12.859245)
913: (11*, 17.014164), (17, 16.353846), (8, 16.258888), (219, 15.953828), (13, 15.842314), (216, 15.152826), (239, 15.130409), (215, 15.121191), (241, 15.0274515), (207, 15.001164)
914: (13, 21.801823), (2, 21.247845), (213, 20.90858), (214, 18.845541), (1, 18.212072), (205, 17.72056), (10, 17.167688), (216, 17.142836), (217, 17.058306), (255*, 16.98156)
915: (11, 15.661709), (13, 14.652057), (17, 13.561262), (5, 12.321302), (1*, 12.140347), (219, 11.786674), (215, 11.380462), (9, 11.268459), (239, 10.954736), (4, 10.921664)
916: (7, 0.23618874), (459, 0.23618874), (583, 0.23618874), (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (8, 0.0)
917: (236, 26.271608), (219, 24.836853), (215, 24.311245), (11*, 24.274115), (213, 22.033636), (9, 21.890755), (250, 20.466484), (241, 20.144775), (214, 19.923782), (6, 19.229929)
