# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
1: (4*, 16.360044), (5*, 14.518662), (9*, 13.454417), (211, 13.354351), (219, 13.226616), (13, 13.201986), (215, 12.980445), (213, 12.460102), (6*, 12.219067), (10*, 12.0013685)
786: (219, 16.902363), (10*, 15.37485), (4, 15.117666), (213, 14.760235), (215, 14.727233), (5, 13.9535055), (9, 13.921931), (12, 13.871848), (236, 13.711578), (239, 13.609597)
787: (1, 11.842159), (215, 11.767778), (207*, 11.330328), (5, 10.759685), (13, 9.898101), (4, 9.790608), (17, 9.543402), (8, 9.521264), (219, 9.496117), (213, 9.248552)
788: (1*, 17.745958), (13*, 17.504465), (10*, 17.268312), (215*, 16.860643), (8*, 15.274623), (9*, 14.6451435), (254*, 12.664818), (245*, 11.695743), (235*, 11.655899), (121*, 11.110333)
789: (215, 19.606112), (9, 18.093576), (8*, 18.009375), (211, 17.17274), (219, 16.419119), (213, 15.102394), (3, 14.613212), (7, 14.390214), (13, 13.705967), (4, 13.115868)
790: (241*, 18.154774), (216*, 15.467998), (234*, 15.316934), (220*, 14.384148), (12*, 14.233712), (256*, 8.349654), (248*, 5.8624034), (837, 1.5384187), (305, 1.4767894), (419, 1.4767894)
791: (1*, 12.840943), (215, 11.729116), (10, 11.288541), (5, 11.189006), (205, 10.924166), (9, 10.630361), (17*, 10.231203), (236, 9.8051405), (12, 9.747598), (4*, 9.250658)
792: (17*, 13.973909), (236, 13.660547), (9, 13.49238), (13, 13.015115), (251, 12.8093815), (211, 12.610379), (245, 12.562912), (10, 12.489808), (213, 12.373035), (255, 12.272444)
793: (11*, 17.808245), (2, 15.602556), (7*, 15.162667), (1*, 14.433312), (236, 14.163448), (9, 13.779768), (219, 12.924232), (213, 12.756871), (211, 12.69758), (10, 12.510612)
794: (211, 27.395872), (7, 23.79966), (213*, 23.299185), (17, 20.995216), (239*, 18.933119), (207*, 18.708715), (3, 17.498226), (251, 17.331976), (250, 17.316715), (255, 17.220585)
795: (206*, 14.271511), (215, 14.075858), (13, 13.952708), (213, 13.690348), (10, 13.640558), (219*, 13.479905), (217, 12.04212), (239, 11.787382), (254, 11.590014), (220*, 11.570219)
797: (11*, 20.618979), (17*, 18.099115), (5*, 16.132158), (255*, 14.521377), (253*, 13.725769), (212*, 13.495127), (234*, 13.325662), (257*, 12.747739), (121*, 11.834844), (241*, 11.664816)
800: (215*, 27.723816), (3*, 22.276533), (7*, 21.065096), (4*, 19.13038), (1*, 18.752472), (246*, 18.44165), (121*, 14.949563), (249*, 14.539115), (257*, 14.271696), (563, 1.4122794)
801: (11, 12.522127), (236, 12.324396), (17, 11.961982), (215, 11.933016), (9, 11.6657295), (13, 11.532426), (241, 11.49102), (2, 11.378606), (1, 11.308936), (4, 10.999432)
805: (11, 22.496786), (211, 22.255964), (17, 21.092302), (5, 20.539425), (245, 19.38294), (205, 19.291204), (233, 19.01093), (6, 17.928371), (207, 17.892527), (219, 17.790537)
806: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
807: (213, 19.938599), (2, 19.551716), (9*, 18.767662), (13, 18.759298), (10, 18.682302), (7, 18.371267), (236*, 18.280039), (5, 18.096842), (17*, 17.967335), (206, 17.332565)
808: (7*, 16.944965), (219*, 13.87659), (3*, 13.592723), (8*, 13.4220915), (1*, 13.413926), (9, 12.170606), (12, 11.5429535), (236, 11.424193), (4, 11.390696), (250, 10.46287)
810: (3, 19.085093), (11, 17.789143), (12*, 16.579859), (241, 15.657714), (5, 15.37892), (2*, 14.871526), (6, 14.690405), (4, 14.488695), (13, 13.764488), (10, 13.7145815)
811: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
812: (7*, 21.760138), (213, 20.840242), (11, 20.427967), (215, 19.038036), (13*, 18.970127), (4, 18.904455), (8, 17.853659), (9, 17.31232), (205*, 16.979336), (236, 16.57486)
813: (215*, 21.326876), (11, 19.307327), (9, 17.474916), (236, 17.200548), (7*, 17.14678), (13, 16.972025), (213, 16.64991), (219, 16.25783), (5, 15.957651), (211, 15.909273)
814: (219*, 23.435928), (7*, 23.291277), (1*, 19.433645), (235*, 16.016907), (6*, 14.06653), (212*, 14.028404), (243*, 9.781704), (210*, 9.504387), (335, 1.744755), (616, 1.409721)
815: (207*, 21.45904), (9*, 21.026642), (5*, 20.585173), (215*, 20.51248), (17*, 19.95564), (235*, 18.70935), (217*, 18.505754), (234*, 16.324503), (245*, 16.249584), (254*, 16.224953)
816: (11, 15.635138), (207, 13.986778), (8, 13.800003), (13, 13.61542), (1*, 11.8846445), (215, 11.696415), (17, 11.6593275), (4, 11.500614), (213, 11.481923), (10, 11.314825)
817: (205*, 17.211409), (239*, 14.661759), (255*, 14.567452), (8*, 14.228681), (9*, 12.888739), (220*, 12.070391), (217*, 11.868671), (213*, 11.82896), (233*, 11.489477), (250*, 10.2810955)
818: (219*, 29.266037), (1*, 24.727095), (252*, 21.29709), (250*, 20.620176), (244*, 18.584461), (121*, 18.29949), (247*, 18.268814), (241*, 17.251364), (254*, 16.432114), (220*, 15.845478)
819: (2*, 20.564901), (13, 20.445095), (219, 19.478634), (1, 18.838516), (10, 18.625902), (205, 17.372368), (211, 17.278992), (7, 17.256062), (17*, 17.083181), (3, 17.025845)
820: (11, 18.449453), (13, 17.524723), (2, 15.27412), (215, 14.542609), (17, 14.313736), (5, 14.132943), (236*, 13.902287), (3, 13.899133), (10, 13.064346), (213, 12.518282)
821: (207*, 17.67069), (215*, 17.571705), (17, 17.466032), (11, 16.569448), (9, 15.806493), (12, 15.055131), (4, 14.877251), (213, 13.817762), (13*, 13.34059), (250, 13.020082)
822: (2, 7.3125), (7*, 7.28125), (11, 7.125), (1*, 6.90625), (8, 6.90625), (13, 6.84375), (211, 6.5), (245, 6.5), (213, 6.46875), (206, 6.4375)
823: (5, 16.713505), (215, 16.651205), (13, 16.633287), (4, 15.759307), (2, 14.587696), (17, 14.465512), (236, 14.106855), (219, 14.091819), (211, 13.713444), (213, 13.6620455)
824: (7, 1.0090663), (511, 0.90880275), (245, 0.6820769), (434, 0.5996422), (352, 0.5976829), (414, 0.5976829), (577, 0.564581), (488, 0.53266585), (10, 0.5122996), (309, 0.51202786)
825: (207*, 11.451741), (11, 11.183123), (13, 11.157319), (211, 10.988347), (219*, 10.826845), (215, 10.714321), (12, 10.571366), (5, 10.501137), (213, 9.817808), (3, 9.545011)
826: (2*, 24.144278), (13*, 22.880886), (219*, 19.007206), (3*, 16.362509), (5*, 13.869839), (252*, 11.72126), (243*, 9.797796), (121*, 8.979088), (249*, 8.432631), (278, 2.7961063)
827: (11, 9.1875), (9, 7.6875), (5, 7.15625), (13, 7.15625), (17, 6.875), (8, 6.6875), (236, 6.46875), (2, 6.4375), (213, 6.28125), (215, 6.15625)
828: (11, 19.696426), (2, 18.613232), (13, 18.437515), (7*, 18.097998), (3, 17.544716), (5, 16.534475), (241, 15.6722), (10, 15.54758), (236, 15.237598), (245, 14.681964)
829: (13*, 15.348622), (12, 15.011411), (239, 13.282285), (216, 12.727085), (205, 12.517984), (219, 12.211217), (215, 12.090617), (4*, 11.761853), (236*, 11.629617), (220, 11.402477)
830: (215, 15.224754), (13, 14.2605915), (1, 14.049437), (11, 13.633694), (5, 13.424527), (236, 12.581731), (211, 12.448559), (216, 12.424269), (9, 12.216882), (205, 12.146061)
831: (11, 20.085913), (213, 19.01551), (2, 18.921785), (12, 18.724295), (219, 18.647963), (5, 17.942177), (1*, 17.05126), (8, 16.676971), (251, 16.02591), (211, 15.985425)
834: (11, 18.923552), (236, 18.681213), (13, 18.560848), (251, 17.588997), (213, 17.520485), (5, 17.387129), (215, 16.795595), (3*, 16.423323), (8, 16.183138), (255, 16.162365)
835: (1, 0.0), (2, 0.0), (3, 0.0), (5, 0.0), (6, 0.0), (7*, 0.0), (9*, 0.0), (10, 0.0), (12, 0.0), (13, 0.0)
836: (236*, 30.26535), (219*, 30.069477), (13*, 25.93801), (7*, 22.95196), (239*, 22.364943), (121*, 19.611935), (6*, 19.047792), (212*, 17.483114), (256*, 15.006245), (252*, 14.353194)
837: (11, 18.007442), (9*, 16.205727), (17*, 16.117037), (215*, 14.450519), (3, 14.08345), (13, 14.0669565), (213*, 13.738129), (239, 13.236086), (4, 13.220365), (6, 13.147441)
838: (2*, 16.182833), (7*, 15.899276), (215*, 13.005266), (205*, 12.065242), (236, 11.7086115), (17*, 11.696968), (213*, 11.646974), (8, 11.164685), (241*, 10.342167), (250, 10.066382)
839: (12, 12.753176), (219*, 12.246969), (8, 11.980786), (211*, 11.925369), (3, 11.824436), (10, 11.721768), (207, 11.515372), (239, 11.090282), (213, 10.687162), (1, 10.564984)
840: (215, 18.899193), (211, 18.661417), (2, 18.60137), (4*, 18.28379), (219, 17.664137), (3*, 17.269453), (236, 17.225977), (205, 15.6728525), (6, 14.214714), (220, 14.176423)
841: (11*, 15.120774), (2*, 12.677063), (13*, 11.885566), (215, 11.811708), (17, 11.421345), (205, 11.295159), (236*, 11.175832), (5, 10.900962), (219, 10.799231), (9, 10.760327)
842: (234*, 26.97289), (1*, 24.595072), (218, 2.6545255), (808, 2.0450556), (150, 1.9111028), (297, 1.8902018), (689, 1.791117), (1173, 1.7815301), (486, 1.6815594), (389, 1.0444582)
843: (4, 17.97061), (211, 15.016923), (8, 14.908453), (236, 14.882309), (207, 14.462301), (5, 14.33609), (9, 14.007803), (219, 13.750847), (6, 13.701309), (213*, 13.06614)
844: (11, 17.784502), (8*, 16.663897), (10*, 16.422132), (216, 16.070402), (217, 15.998932), (17, 15.452501), (3, 15.419497), (215, 15.358088), (206*, 15.350235), (255, 14.822293)
845: (17*, 22.05296), (11, 19.64142), (3*, 19.53044), (236*, 17.911457), (5, 17.775373), (2*, 16.751192), (235, 16.595573), (4, 16.066914), (1*, 15.729088), (241*, 14.592382)
846: (2, 18.043613), (3, 16.691822), (11*, 16.165352), (7, 15.797571), (1, 15.694691), (207, 15.002867), (8, 14.358723), (205, 14.025478), (250, 13.356294), (213, 12.14066)
847: (7*, 21.352709), (205*, 19.635094), (11*, 19.205582), (215*, 15.3103075), (5*, 14.170921), (206*, 13.11577), (4*, 12.8889675), (234, 12.806653), (255, 12.35568), (253, 12.198224)
848: (216, 14.569198), (2, 14.40215), (245, 14.340964), (3, 14.002392), (236, 13.849402), (213*, 13.834817), (251, 13.642154), (257, 13.636216), (1*, 13.300196), (215, 13.2739315)
849: (13, 16.159538), (11, 15.813552), (8, 15.646838), (9, 15.1502), (215, 14.845124), (219, 14.4846115), (207, 14.364459), (1, 14.225052), (10, 13.575068), (217, 13.326591)
850: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
851: (11*, 22.137867), (17*, 21.290161), (1*, 19.94993), (219*, 16.928114), (6*, 16.147594), (214*, 15.175227), (247*, 13.991273), (241*, 13.625636), (84*, 13.37754), (252*, 11.963826)
852: (11*, 27.88919), (206*, 21.458746), (7*, 20.339735), (235*, 20.32545), (245*, 19.668028), (215*, 18.987001), (5*, 18.015272), (241*, 17.78346), (253*, 17.578121), (214*, 17.551313)
853: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (9, 0.0), (10, 0.0), (11, 0.0)
854: (17, 19.117203), (7, 17.92482), (215*, 17.7262), (8*, 17.335682), (5, 17.160147), (219, 17.00878), (211, 16.874577), (4*, 16.543444), (245, 15.049193), (213*, 14.72649)
855: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
856: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
857: (13, 6.5625), (1, 6.0625), (11, 5.75), (236, 5.4811916), (9, 5.46875), (207*, 5.4375), (10, 5.375), (8, 5.25), (213, 5.125), (219, 5.0625)
859: (11*, 18.318445), (2*, 17.748602), (13, 17.450233), (215*, 16.375793), (250*, 14.593839), (205, 14.468215), (10*, 14.265214), (236*, 13.970578), (4, 13.199264), (212, 12.932005)
860: (5, 13.211088), (8*, 12.838782), (1, 12.77764), (13, 11.112423), (219, 10.788833), (217, 10.548169), (12, 10.007761), (9, 9.829678), (255, 9.156544), (250, 8.974175)
861: (12, 0.9608071), (250, 0.95130855), (313, 0.8031789), (294, 0.6888926), (675, 0.68251663), (84, 0.6772181), (638, 0.6654371), (509, 0.6612998), (245, 0.61095566), (5, 0.6103648)
862: (5*, 18.518559), (255, 17.764), (3*, 17.747786), (13*, 17.307196), (4*, 16.43396), (1, 16.253645), (245, 15.325067), (251, 14.750076), (205, 14.656711), (6, 14.374587)
863: (11, 22.31743), (7*, 21.06563), (9, 21.033533), (17*, 20.701513), (13, 18.804115), (5*, 17.839476), (216, 15.728643), (255, 15.47428), (4, 15.283259), (1*, 15.165998)
864: (11*, 18.663485), (8*, 14.398916), (4*, 13.14075), (215*, 13.006602), (216*, 11.487228), (9*, 11.292894), (220*, 10.479711), (121*, 8.932903), (245*, 8.925539), (255*, 8.789592)
865: (215*, 22.522362), (4*, 22.361683), (10*, 20.626616), (205*, 19.62207), (250*, 19.455475), (17*, 17.639675), (214, 17.317337), (241*, 17.197504), (12*, 16.687689), (253*, 14.23478)
866: (11, 18.722795), (236*, 16.777607), (215, 16.036116), (9, 15.685214), (219, 15.410932), (211, 15.276844), (13, 14.259922), (255, 13.328179), (213, 13.309635), (216, 13.014777)
867: (5*, 23.04993), (17*, 22.226349), (211*, 21.192486), (13*, 20.572824), (9*, 19.466454), (213*, 18.865587), (250*, 16.754816), (245*, 15.382046), (253*, 14.6648655), (216*, 13.938791)
868: (4*, 18.129498), (205, 17.778816), (3, 16.551012), (13, 15.894307), (255, 14.795763), (9, 14.488536), (211, 14.275611), (6, 14.189195), (206, 13.653151), (17, 13.573331)
869: (11, 19.026423), (7, 15.762907), (215*, 15.318178), (213, 15.145436), (9, 14.958703), (8*, 14.830603), (255, 14.641732), (17, 14.449462), (207*, 13.842372), (219, 13.712825)
870: (215, 22.619516), (11*, 22.055166), (5, 19.76571), (255, 19.558945), (219, 18.15424), (8*, 17.978886), (233, 17.941), (251, 17.619602), (7*, 17.522598), (236, 17.130487)
871: (17*, 20.945465), (213*, 20.789516), (206*, 19.275894), (12*, 17.8153), (233*, 16.0606), (214, 15.135437), (121, 14.142978), (244, 14.014203), (234, 13.522021), (220*, 13.173093)
872: (5, 14.247669), (11, 13.594369), (215, 13.401576), (236, 12.306793), (9, 12.113215), (219, 11.964282), (7*, 10.767909), (2, 10.441358), (205, 10.427397), (13, 10.296074)
873: (211, 14.102172), (205, 13.7630205), (10*, 13.61146), (1, 13.587587), (233, 13.477868), (5, 12.983803), (236, 12.96705), (215, 12.759489), (219, 12.34697), (3*, 12.148405)
874: (9*, 32.465145), (236*, 31.04899), (7*, 28.94082), (213*, 28.872145), (5*, 28.644827), (251*, 27.2456), (3*, 26.801165), (4*, 26.02748), (206*, 22.79543), (12*, 20.681625)
875: (205, 17.34792), (236, 17.332436), (3, 16.54009), (10*, 15.850075), (207, 15.794313), (215, 15.636675), (9, 15.320339), (217, 14.780489), (8, 14.614679), (211, 14.434492)
876: (11, 11.16894), (205*, 10.569037), (3, 10.163253), (2, 9.841352), (8, 9.741218), (12*, 9.4110365), (9, 9.280222), (13, 9.222084), (10, 8.976027), (219, 8.955777)
877: (2, 15.227579), (3, 14.574687), (7*, 13.633511), (5, 13.384235), (211, 13.366799), (9, 12.772299), (215*, 12.660767), (1, 11.882295), (8, 11.876135), (207, 11.843654)
878: (10*, 22.552164), (1*, 21.722212), (7*, 21.113546), (17*, 19.566008), (219*, 18.901485), (12*, 18.727488), (213*, 17.006916), (9*, 16.825323), (4*, 16.623621), (8*, 16.616528)
879: (12*, 18.0577), (205*, 17.489977), (17*, 15.933764), (255*, 13.985194), (233*, 13.963624), (251*, 13.438621), (9*, 13.26733), (252*, 9.896877), (247*, 8.970287), (318, 1.9094497)
880: (11, 19.892118), (13, 19.146286), (213, 17.788912), (215, 17.249947), (255, 17.192076), (211, 17.058247), (216, 15.97807), (6, 15.780343), (10, 15.778303), (3, 15.687379)
881: (11*, 17.51325), (207, 14.076934), (205, 13.884312), (8, 13.416659), (7, 12.709231), (211, 12.191764), (9, 12.148837), (17, 11.864241), (219, 11.441292), (5, 11.27198)
882: (11, 15.375326), (8, 15.328008), (13, 14.833863), (215, 14.047251), (211, 13.557064), (3*, 12.823533), (5, 12.664847), (236, 12.653055), (7, 12.498712), (4, 12.494284)
883: (215*, 23.997267), (219*, 19.74692), (7*, 19.464134), (13, 18.59181), (4, 18.292833), (245, 17.904589), (253, 17.335157), (3, 17.075787), (1, 16.521715), (2*, 16.390602)
884: (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7*, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (11, 0.0)
886: (11, 12.7669), (211, 11.523281), (2, 10.964395), (7, 10.889549), (9, 10.698151), (13, 10.567377), (236, 10.49189), (8, 10.168039), (215, 9.931629), (233, 9.627757)
887: (11*, 12.020818), (7, 11.436397), (236, 11.416745), (9, 10.55724), (3*, 10.293508), (211, 9.877423), (5, 9.691874), (1, 9.651597), (219, 9.553128), (207, 9.204159)
888: (11*, 25.112799), (1*, 21.038576), (215*, 20.71889), (5, 20.097504), (241, 19.439877), (3, 19.369019), (8, 18.779312), (245, 17.095772), (219, 17.030354), (205, 16.754099)
889: (11, 10.910587), (13, 10.807076), (215, 10.228446), (2, 9.99602), (205*, 9.832224), (3, 9.777786), (5, 9.538667), (219, 9.426545), (1*, 8.935546), (214, 8.772268)
890: (5*, 20.833225), (213, 20.355375), (7, 19.912092), (4*, 19.55521), (239, 18.497759), (215, 18.353662), (233, 17.963457), (10*, 17.898186), (255*, 16.077572), (250*, 15.894207)
891: (9, 20.950363), (219, 19.446804), (17, 18.286097), (11, 17.34993), (215, 16.308416), (3, 16.19376), (13, 16.139023), (8*, 15.578682), (255, 15.104546), (251, 14.391761)
892: (218, 0.927691), (866, 0.8122952), (512, 0.77057016), (1189, 0.76253253), (585, 0.675043), (699, 0.63527024), (850, 0.63527024), (1194, 0.63527024), (686, 0.6247952), (604, 0.6106665)
893: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
894: (3, 13.349253), (7*, 13.257133), (9, 13.145331), (8, 12.676679), (17, 12.512308), (219, 12.320244), (215, 12.154119), (13, 12.051924), (11*, 11.973768), (239, 11.417793)
896: (4*, 0.0), (6*, 0.0), (8*, 0.0), (14, 0.0), (15, 0.0), (16, 0.0), (18, 0.0), (20, 0.0), (19, 0.0), (22, 0.0)
897: (13, 13.657135), (11, 13.180042), (205, 12.789056), (10, 12.304443), (7*, 11.721428), (17*, 11.493134), (3, 11.301159), (245, 11.293291), (241, 11.1540575), (215, 10.925478)
898: (584, 1.5409101), (509, 1.4992404), (313, 1.4929394), (242, 1.3821872), (593, 1.2956586), (709, 1.1932175), (657, 1.1686623), (365, 1.1660154), (245, 1.1324525), (590, 1.1162229)
899: (11, 14.502844), (215, 12.0425005), (219, 11.875697), (8, 11.82306), (211, 11.466215), (17*, 11.402053), (205, 11.198971), (5*, 11.144009), (213, 11.050446), (13, 11.020592)
900: (11*, 18.657215), (1*, 17.625265), (3*, 15.448459), (219*, 14.4833555), (213*, 11.558929), (255*, 10.440612), (216*, 10.104012), (251*, 8.199202), (248*, 7.5444174), (243*, 5.585681)
901: (7, 10.1673), (3*, 9.160901), (236, 9.050683), (2, 9.001039), (1, 8.9851675), (17, 8.957983), (5, 8.89298), (205, 8.869166), (4, 8.755383), (206, 8.740943)
902: (13*, 20.14159), (215, 19.765245), (17, 18.221151), (219, 16.458853), (4, 16.002724), (3*, 15.456362), (8, 14.904813), (213, 14.49511), (251, 13.061668), (205, 12.97236)
903: (11*, 19.14459), (2, 19.007048), (205*, 18.956812), (13, 18.351992), (9, 17.033049), (17, 16.834703), (219, 16.579329), (1*, 15.975014), (211, 15.536776), (233, 15.404812)
905: (215*, 28.553965), (4*, 24.933012), (245*, 23.50626), (205*, 23.257362), (17*, 23.086212), (10*, 22.514025), (2*, 21.93711), (251*, 20.471413), (6*, 19.365528), (250*, 19.100008)
906: (2, 13.335229), (1*, 12.267251), (3, 11.533996), (239, 11.27629), (213, 11.120896), (12, 10.974334), (13, 10.94633), (215, 10.720571), (10, 10.518916), (206, 10.441143)
907: (11*, 22.120628), (1*, 17.78321), (215*, 17.3607), (216, 15.656826), (250, 15.358098), (234, 13.3594885), (220*, 12.479615), (239, 12.308761), (10, 12.287529), (212*, 11.306164)
908: (11, 16.015087), (5, 15.809606), (4, 12.988278), (8, 12.62704), (207, 11.810266), (17*, 11.691924), (211, 10.475835), (216*, 9.998275), (213, 9.767559), (239, 9.220466)
909: (7*, 24.18636), (205*, 22.708076), (1*, 21.881327), (13*, 21.295023), (215*, 20.773321), (253*, 16.764893), (233*, 15.790067), (217*, 13.789452), (256*, 12.312168), (246*, 11.840466)
910: (1*, 16.764587), (7, 14.777053), (213*, 14.12918), (8, 14.023458), (3*, 13.62361), (207, 12.953625), (5, 12.947401), (217, 12.943128), (219, 12.772203), (236, 12.3741045)
911: (215*, 16.330456), (11, 15.308791), (2, 14.944545), (13, 14.941617), (236, 14.520075), (5, 14.415783), (219, 14.135189), (207, 13.472753), (251, 13.259491), (1, 12.924569)
912: (11*, 17.380886), (13, 15.366136), (10, 15.155364), (205, 15.078968), (219, 15.075019), (207, 14.961972), (239, 14.566762), (1, 14.114979), (7, 13.552302), (12, 13.431251)
913: (13, 22.799244), (2*, 21.797663), (215, 20.899143), (207, 19.41601), (239, 18.38742), (3, 18.166956), (216, 18.156015), (241, 18.076183), (255, 17.867113), (205, 17.415253)
914: (11*, 23.03394), (13, 22.062891), (2, 18.1938), (207, 17.923334), (205, 17.200674), (213, 16.161964), (245, 15.393784), (1, 15.07175), (234, 14.96127), (10, 14.788895)
915: (13, 16.625479), (11, 16.451296), (215, 15.8577795), (12, 14.412392), (219, 14.322884), (251, 13.777132), (4, 13.394177), (206*, 13.30803), (255, 13.145346), (17, 12.929359)
916: (11, 0.0), (12, 0.0), (14, 0.0), (15, 0.0), (16, 0.0), (18, 0.0), (20, 0.0), (19, 0.0), (22, 0.0), (21, 0.0)
917: (2, 21.224506), (13*, 21.148415), (9, 21.042336), (215, 18.971767), (205*, 18.500626), (241, 18.450338), (207, 18.16701), (7*, 18.072973), (8*, 17.60451), (213, 17.078487)
918: (2*, 18.05736), (216*, 17.791037), (5*, 17.599121), (253*, 16.908003), (254*, 16.536291), (234*, 15.087451), (4*, 13.714275), (235*, 13.6597395), (212*, 13.428517), (218, 2.1663668)
919: (7*, 15.191653), (2*, 14.120844), (207, 13.141961), (245*, 13.048292), (17*, 12.173983), (211, 12.036499), (4, 11.97272), (8, 11.784365), (217*, 11.588979), (241, 11.543922)
920: (5*, 24.976912), (3*, 22.546774), (4, 22.230608), (1*, 20.995018), (13*, 20.318981), (235, 19.409403), (12, 18.992105), (241, 18.473608), (236, 17.855883), (9, 17.514032)
921: (17*, 15.091285), (12*, 13.760678), (13*, 13.699927), (217*, 12.013143), (239*, 11.664763), (213*, 10.872865), (9*, 10.214888), (233*, 10.171932), (84*, 9.77561), (254*, 9.733293)
925: (17, 13.902492), (13, 13.584814), (7*, 12.959024), (219, 12.069003), (9, 11.878768), (245, 11.551249), (251, 11.450257), (205*, 11.443637), (8, 11.344341), (207, 11.235226)
926: (1, 16.275154), (215*, 15.441795), (9, 14.647943), (219, 14.288473), (236, 14.008202), (17, 13.834575), (3, 13.817472), (2, 13.626658), (206, 13.530557), (255, 13.489813)
927: (11*, 16.194166), (7*, 16.084063), (3*, 16.024231), (205, 14.734518), (215*, 14.671018), (250, 14.315516), (1*, 14.070572), (9, 13.338662), (12, 13.106911), (8*, 13.09472)
928: (215, 22.211618), (7*, 20.958878), (5*, 20.43384), (17, 19.77094), (211, 18.800783), (255, 18.112577), (13, 17.83338), (205, 16.6456), (206*, 15.715564), (234*, 15.442011)
929: (11, 9.767712), (17, 9.101956), (1, 8.771226), (13, 8.646011), (9, 8.5810995), (5, 8.541964), (207, 8.197348), (12, 7.706652), (2, 7.549563), (213, 7.4513297)
930: (1*, 23.827753), (8*, 20.32823), (250*, 16.481174), (254*, 14.139127), (212*, 13.550241), (233*, 13.093871), (243*, 12.156194), (6*, 11.995325), (247*, 11.988148), (244*, 11.21658)
931: (5, 23.796686), (2, 22.273943), (17*, 21.21453), (8, 20.17012), (211, 20.166014), (215, 19.962116), (9, 19.75404), (251, 18.976244), (3*, 18.906466), (255, 17.299591)
932: (7, 16.485903), (11, 15.338388), (1, 14.458459), (205, 14.275278), (207*, 14.227301), (213, 13.812479), (13, 13.286036), (4, 12.521507), (5, 12.454031), (215, 12.306598)
933: (13, 11.480993), (213, 11.473182), (11, 11.438913), (215, 10.933947), (17, 10.839013), (7, 10.83857), (236, 10.776427), (9, 10.563874), (205, 10.3271885), (5, 10.164317)
935: (207*, 21.620392), (8*, 21.341927), (3, 19.737762), (206, 18.403175), (205*, 18.24588), (5, 18.090645), (213*, 18.026339), (233*, 17.776735), (235, 17.204927), (220, 16.882412)
936: (13*, 18.606071), (17, 16.667406), (239, 16.380743), (215, 15.630493), (8, 15.188385), (9, 14.988988), (5*, 14.463998), (251, 14.35704), (236, 14.326191), (211, 14.13936)
937: (1, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (11, 0.0)
938: (11, 14.705457), (9, 13.595628), (13, 13.566679), (1, 13.267737), (2, 12.483335), (215, 12.375946), (10, 11.956498), (7, 11.589552), (205, 11.484195), (5, 11.452757)
939: (17*, 16.59521), (13, 16.575605), (236*, 16.0688), (213, 15.977016), (215, 15.873405), (219, 14.7644825), (5, 14.182292), (4, 14.140938), (3*, 14.108396), (9, 14.027605)
940: (13, 18.177986), (1, 17.086506), (17, 16.465347), (3, 16.247803), (2, 16.194748), (10, 15.835009), (7*, 15.692763), (215, 15.541086), (5, 14.941319), (236*, 14.748967)
941: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
942: (11, 22.027803), (5*, 21.266518), (7, 19.650904), (13*, 18.78396), (236*, 18.226187), (1*, 17.481016), (245, 17.372982), (205, 16.967098), (4, 16.926243), (233, 16.52514)
943: (13, 12.835306), (17*, 11.058021), (215, 10.705869), (11, 10.5750475), (9, 10.44236), (5, 10.433796), (1, 10.364312), (3, 10.241515), (8*, 10.174006), (4, 9.203225)
944: (13*, 21.697666), (3*, 20.14605), (219, 19.721521), (205, 19.564915), (5, 18.394587), (8, 18.009003), (239, 17.439209), (1*, 17.27691), (213*, 16.514057), (9, 16.281618)
945: (211*, 25.799973), (236*, 23.802078), (7*, 22.627327), (2, 22.12155), (255*, 20.077694), (220, 17.974087), (206, 17.619646), (239*, 17.101458), (217*, 16.188543), (250, 16.170387)
946: (7*, 24.067682), (207*, 22.236237), (220, 18.647402), (121*, 18.245123), (236*, 18.170752), (212*, 15.383702), (235*, 15.258841), (210*, 14.673427), (318, 2.235556), (432, 1.9560869)
