# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
1: (1*, 14.007547), (13, 13.716969), (213, 12.727662), (250, 12.581818), (17, 12.2637205), (219, 12.093664), (215, 11.379948), (216, 11.357946), (236, 11.000723), (239, 10.787258)
729: (213*, 17.860699), (17*, 17.330519), (3*, 17.071848), (5*, 15.627591), (235*, 14.166299), (257*, 13.430408), (216*, 13.073377), (121*, 12.8766365), (251*, 11.291618), (91, 1.6112959)
730: (11*, 20.796322), (5*, 20.680515), (234*, 18.904325), (236, 18.466154), (250*, 17.786272), (12*, 16.780104), (6*, 13.5360775), (206*, 13.020283), (255*, 12.905698), (212*, 10.841161)
731: (7*, 17.044645), (3*, 15.531717), (11, 14.568893), (13*, 13.480405), (205, 13.431054), (207, 13.295906), (206, 12.940349), (4, 12.786898), (219*, 12.753271), (5*, 12.546104)
732: (17, 16.358614), (215, 15.796003), (236, 15.64891), (2*, 15.569771), (9, 14.281542), (207, 13.859811), (213, 13.661677), (250, 13.172509), (1, 12.988311), (239, 12.901595)
734: (7*, 18.480726), (2, 17.261496), (3*, 14.869742), (207, 14.71538), (206*, 14.192533), (17, 14.166236), (5, 13.779688), (12*, 13.372897), (216, 13.319134), (213, 13.089065)
735: (10, 17.551815), (8*, 16.994373), (1, 16.290966), (206, 16.198456), (233, 15.00464), (255, 14.503682), (250, 14.217771), (205, 13.823235), (245, 13.555503), (216, 13.553335)
737: (2*, 15.359915), (13, 14.910686), (10, 13.030686), (3, 12.633215), (215, 11.549059), (216, 11.483906), (5, 11.0811615), (236, 10.632945), (4*, 10.621979), (9, 10.52899)
738: (10*, 20.219519), (211, 19.681559), (207*, 18.11263), (8, 17.942715), (219, 17.691545), (9, 17.556433), (239, 17.00194), (121, 16.030054), (12, 15.989447), (254, 15.489889)
739: (7, 11.468159), (2*, 8.913637), (8, 6.972656), (5, 6.197139), (236, 6.1800323), (17, 6.1464124), (211, 5.906956), (13, 5.770264), (1, 5.763599), (219, 5.652745)
740: (250, 14.635865), (17*, 14.36314), (1, 14.103699), (211, 13.905621), (219, 13.792263), (13, 13.730118), (205, 13.362244), (2*, 12.997105), (10, 12.343195), (5*, 12.27957)
741: (11, 16.147896), (13*, 14.574154), (215, 14.489689), (9, 13.635717), (213, 13.203187), (219, 12.967762), (2, 12.751465), (250, 11.261433), (1, 11.202321), (3, 10.523878)
742: (2, 9.625972), (17, 9.336333), (11, 8.258477), (1, 7.9714866), (236, 7.633203), (3, 7.524252), (12*, 7.403506), (13, 7.373322), (10, 7.208705), (9, 7.203263)
743: (7, 17.348734), (11*, 16.786259), (10, 15.830283), (245, 15.723996), (3, 15.470584), (1, 15.003713), (219, 14.105784), (8, 14.014043), (205, 13.9457), (233, 13.578641)
744: (8*, 26.187204), (239, 25.703526), (2, 25.344616), (215*, 23.359201), (213*, 22.652548), (250, 21.941586), (9, 20.884438), (207, 19.524525), (211*, 19.036171), (12, 18.99271)
745: (13, 14.566152), (236, 14.064405), (17, 14.040728), (215, 13.296562), (8, 12.172658), (2, 11.767844), (250, 11.459794), (205, 11.333939), (251, 11.287521), (234, 11.222206)
746: (215*, 23.244661), (13*, 21.607489), (3*, 19.138784), (5*, 19.019297), (207*, 17.39118), (8, 17.3408), (241*, 16.714941), (10*, 14.458714), (234*, 14.393969), (84*, 14.153411)
747: (7*, 27.529148), (3*, 24.634323), (9*, 23.427633), (257*, 20.743694), (216*, 20.439493), (246*, 19.175093), (252*, 18.869205), (210*, 18.063196), (781, 1.032428), (563, 0.9152482)
748: (7, 11.369435), (5, 10.402657), (3, 10.082985), (219, 9.822044), (205, 9.515318), (11*, 9.108111), (211, 9.061934), (8, 9.013207), (233, 8.879081), (250, 8.868336)
749: (13, 16.12858), (4, 13.907012), (11, 13.884662), (3, 13.770217), (8, 13.74594), (1*, 13.154071), (245, 12.956695), (217, 12.855403), (219, 12.7692995), (236, 12.685567)
750: (1*, 14.976279), (8*, 14.287202), (220*, 13.779617), (235*, 13.249052), (253*, 12.80679), (246*, 10.352678), (243*, 10.200238), (254*, 10.152923), (214*, 9.556103), (249*, 6.994424)
752: (13, 21.4643), (3, 19.699224), (8*, 19.230124), (207*, 17.347784), (215, 16.725687), (213, 16.104263), (10, 15.682709), (12, 15.465816), (255, 15.267799), (1, 15.070296)
753: (7, 11.661334), (1, 11.393299), (13, 11.304232), (207, 10.871218), (10, 10.321282), (3*, 10.275615), (9, 10.267299), (17, 10.255594), (239, 9.827636), (219, 9.783202)
755: (270, 0.4375), (306, 0.25), (307, 0.25), (291, 0.25), (299, 0.25), (8, 0.25), (59, 0.25), (159, 0.25), (310, 0.25), (519, 0.25)
756: (17, 15.888326), (236, 15.258377), (8, 15.252196), (215, 15.087503), (7, 14.821939), (211, 14.774911), (11, 14.627117), (255, 14.584492), (13, 14.14857), (4, 13.809194)
757: (17*, 20.120672), (219*, 18.803513), (253*, 16.715946), (236*, 15.421435), (235*, 15.028494), (207*, 14.82166), (233*, 14.501438), (12*, 13.715209), (249*, 13.300618), (251*, 11.935284)
758: (2*, 18.408388), (239, 16.98492), (207*, 16.906267), (4, 16.859316), (206, 16.448578), (10*, 16.107622), (3, 15.62354), (250, 15.5414915), (257*, 15.251541), (236*, 14.970602)
759: (11*, 23.274536), (215, 22.599648), (7*, 21.842577), (13*, 20.990599), (5*, 20.075874), (245, 18.738714), (3*, 17.728254), (12, 16.70636), (234, 16.639975), (217*, 16.404608)
760: (13*, 20.137283), (8*, 18.491241), (216*, 18.079958), (1*, 17.59767), (207*, 14.77222), (256*, 13.276728), (241*, 13.149674), (233*, 13.074875), (251*, 12.441522), (318, 1.668675)
761: (215*, 12.041234), (236*, 11.897006), (253*, 10.775028), (235*, 10.740634), (245*, 9.073811), (247*, 8.847316), (214*, 8.448047), (210*, 7.953612), (249*, 5.001902), (218, 2.6814582)
762: (11*, 17.962734), (1*, 16.298153), (10*, 14.8322115), (215*, 12.907391), (17*, 11.143747), (4, 10.756886), (235*, 10.354047), (255*, 10.014702), (257*, 9.611995), (251*, 8.698833)
764: (236*, 19.587456), (13, 17.586973), (215, 17.069838), (2*, 16.358942), (4, 16.026398), (211, 15.912351), (255, 15.205289), (1*, 14.839582), (207, 14.5876), (11, 14.233799)
766: (11*, 16.917562), (215*, 16.068914), (219, 15.230671), (3, 14.950388), (13*, 14.680712), (12, 14.39325), (205, 14.282445), (239, 11.650186), (253, 10.58371), (9*, 10.299707)
767: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
768: (9, 17.822989), (7*, 16.94372), (215*, 16.324057), (211, 15.935468), (13, 13.642705), (3, 13.482464), (219, 13.324822), (2, 12.146689), (1*, 11.867846), (251, 11.824893)
769: (8, 21.743805), (239, 20.85525), (9, 19.978834), (3, 19.27184), (217, 18.861992), (215, 18.557362), (12, 17.953312), (5, 17.71152), (236, 17.17291), (220, 17.104973)
770: (5, 0.5204991), (211, 0.50089127), (9, 0.47504455), (1542, 0.43582886), (213, 0.40998217), (11*, 0.38413548), (539, 0.36363637), (2037, 0.36363637), (2038, 0.36363637), (1176, 0.3181818)
772: (4, 15.132727), (2, 14.979983), (11, 13.973841), (3, 13.907788), (10, 13.881484), (13, 13.594629), (236, 13.266512), (239, 13.218513), (219, 12.330473), (6, 12.220482)
773: (8, 6.210232), (17, 6.0555468), (13, 5.928586), (236, 5.810635), (2, 5.7772145), (12, 5.6233997), (11, 5.3941207), (211, 5.340113), (9, 5.2518096), (1, 5.0932493)
774: (11*, 15.169157), (211, 14.890765), (7*, 14.823323), (219*, 14.29854), (215, 14.059993), (8, 13.8877945), (4*, 13.878548), (205, 13.814171), (17, 13.783228), (207, 13.741117)
775: (2*, 12.300479), (207, 10.674558), (219, 10.0606165), (3, 10.035951), (213, 9.586671), (8, 9.523274), (13, 9.483208), (1, 9.434029), (12, 9.430557), (205, 9.1149845)
776: (11*, 19.27012), (2, 18.176796), (236, 17.75575), (5*, 16.331953), (3*, 15.541124), (4, 14.182968), (234*, 14.131732), (216*, 13.704245), (245, 12.83762), (6, 12.073724)
777: (13*, 20.914494), (5, 19.47198), (17, 19.148075), (11, 18.910301), (9, 18.8231), (207, 17.610403), (250, 17.252165), (4, 17.102087), (216, 16.86171), (12*, 16.709476)
778: (215*, 14.6334505), (4, 12.779415), (239, 12.269268), (9, 12.092608), (211, 11.943746), (2, 11.797771), (10*, 11.618221), (7, 11.440212), (206, 10.334293), (17, 10.333348)
780: (4*, 14.52106), (211*, 13.100372), (206*, 12.022264), (253*, 9.742808), (254*, 9.18975), (246*, 8.320816), (233*, 6.6721377), (307, 1.3955071), (218, 1.3624178), (26, 1.3337996)
781: (10*, 21.548418), (211*, 20.987173), (255*, 19.616955), (245*, 17.825369), (252*, 17.136417), (5*, 16.082779), (257*, 16.04865), (233*, 15.3276825), (236*, 14.977468), (121*, 14.620002)
782: (17*, 15.749204), (211*, 15.218283), (207*, 14.713522), (2, 14.024714), (219*, 13.659687), (236, 13.116605), (239, 12.585749), (255, 12.0092), (3, 11.839751), (84, 9.307057)
783: (7*, 10.925802), (215, 10.604342), (17, 10.57942), (11, 10.142172), (8, 9.779265), (3, 9.4896), (10, 9.241651), (13, 9.097368), (207, 9.047955), (4, 8.990304)
784: (215*, 18.056051), (207*, 17.128683), (5*, 15.700548), (9*, 15.571605), (3*, 14.610702), (233*, 13.362892), (251*, 12.494278), (206*, 12.35092), (216*, 11.666679), (220*, 10.232571)
785: (11*, 16.25985), (7, 16.133886), (219*, 15.454766), (216*, 14.724628), (205, 14.609323), (12*, 14.16343), (4, 14.038803), (17, 13.856428), (250, 13.720094), (207, 13.596244)
786: (13*, 15.796355), (11*, 14.589045), (215, 13.131734), (3*, 13.114797), (207, 11.892014), (236, 11.717629), (219, 11.600297), (213, 11.321257), (17, 11.188441), (5, 10.880898)
787: (219, 13.614536), (8, 13.126184), (2*, 12.3835535), (5, 12.221577), (17, 12.134559), (13, 12.031613), (215, 11.778195), (236, 11.470677), (1, 11.294369), (213, 11.108172)
788: (17*, 29.579353), (3*, 23.560724), (241*, 20.812668), (255*, 20.717255), (233*, 19.088408), (216*, 19.016088), (247*, 17.725134), (244*, 17.24997), (212*, 16.898453), (84*, 16.327995)
789: (13, 17.514482), (9, 17.467333), (250, 16.12139), (215, 15.811154), (7, 15.420078), (5*, 15.408718), (219, 14.755413), (211, 14.73249), (3, 14.719422), (4, 14.446853)
790: (215*, 27.873829), (9*, 19.93319), (219*, 19.845276), (239*, 18.810478), (217*, 15.387083), (206*, 14.507067), (254*, 14.221006), (235*, 13.680614), (247*, 13.281834), (255*, 11.72663)
791: (239, 15.124318), (2*, 14.5131035), (13*, 14.403027), (11*, 14.354908), (8, 14.208499), (211, 13.943745), (219, 13.783972), (5, 13.63345), (215, 13.328904), (10, 13.220685)
792: (13, 9.865281), (3, 9.104481), (205, 9.0756235), (7*, 8.924454), (213, 8.674612), (8, 8.469688), (234, 8.429905), (2, 8.364771), (9, 8.247882), (236, 8.213982)
793: (2, 18.619913), (215, 17.426), (5*, 15.354224), (8, 15.299233), (10, 15.047165), (219, 14.240485), (239, 14.186782), (9, 13.948503), (17, 13.201034), (236, 13.168956)
794: (7, 23.25393), (3, 21.339737), (17, 20.617226), (13*, 19.858025), (211, 19.303427), (206, 18.118097), (250, 18.061708), (253, 17.550097), (6, 17.031979), (255, 16.930836)
795: (13, 17.066772), (17*, 16.409115), (2*, 14.551442), (216*, 13.39726), (239, 12.738954), (215, 12.212443), (245, 11.818657), (217, 11.810308), (10, 11.738659), (211*, 11.593494)
796: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7*, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
797: (13*, 25.085472), (215*, 22.04427), (1*, 21.857561), (4*, 20.952839), (12*, 20.574083), (239*, 20.214052), (250*, 17.84615), (2*, 17.80678), (254*, 17.041664), (213*, 16.971773)
800: (239*, 20.938875), (219*, 18.27001), (217*, 14.342247), (210*, 12.534927), (252*, 12.465446), (214*, 11.802922), (247*, 11.356754), (842, 1.5285839), (278, 1.5170045), (1283, 1.4429271)
801: (236, 11.309181), (17, 11.043503), (8, 10.708148), (250, 10.3515005), (7, 10.241384), (211, 9.99956), (11, 9.923604), (215, 9.906085), (13, 9.72245), (207, 9.326101)
802: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7*, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
803: (2*, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (11, 0.0)
805: (236, 21.075562), (239, 21.005804), (11, 20.313587), (211, 19.649412), (6, 18.413994), (250, 17.799084), (17, 17.55186), (206, 17.166023), (245, 17.045534), (220, 17.025091)
807: (13, 22.470005), (7, 22.192225), (206, 19.30915), (5, 18.377098), (255*, 18.28164), (234, 18.21391), (219, 17.764128), (239, 17.54181), (245, 17.35269), (241, 17.079458)
808: (11*, 15.845635), (12, 14.553222), (17*, 13.786319), (236, 12.766336), (207*, 12.059516), (211*, 11.979774), (10*, 11.566617), (9, 11.517963), (251, 10.820046), (4, 10.745002)
810: (1*, 20.939955), (205, 16.098156), (4, 16.046999), (239, 14.982853), (211, 14.922602), (3, 14.899667), (13, 14.728193), (10, 14.451015), (11, 14.32697), (220, 14.291536)
812: (11, 18.57013), (236, 17.604624), (4, 17.288752), (8, 16.588848), (219*, 16.502382), (216, 15.998634), (213, 14.795234), (215, 14.720714), (9, 14.192237), (255, 14.024474)
813: (11, 21.460197), (13, 20.296282), (211, 19.035736), (236, 18.657097), (5, 18.348879), (8*, 17.961), (9, 17.812477), (213, 15.771209), (250, 15.651998), (4, 15.629009)
814: (2*, 27.894527), (236*, 26.84854), (5*, 25.646864), (239*, 25.637053), (255*, 21.786192), (205*, 21.256197), (84*, 20.927736), (254*, 20.010517), (247*, 15.489328), (246*, 14.937439)
815: (3*, 19.062763), (11*, 18.482359), (13*, 17.680912), (219*, 17.588686), (250*, 16.84369), (206*, 14.694675), (257*, 14.212279), (253*, 13.716647), (246*, 13.592462), (12*, 13.159014)
816: (207, 9.857895), (17, 9.851373), (205, 9.361003), (219, 9.299933), (236*, 9.262049), (11, 8.4828205), (8, 8.418204), (3, 8.109144), (215, 8.060014), (4, 7.8640494)
817: (7*, 21.350834), (11*, 18.34668), (13*, 17.408634), (84*, 9.986449), (257*, 9.709372), (249*, 5.158437), (218, 2.5636616), (638, 1.911066), (347, 1.5408957), (278, 1.4866961)
818: (2*, 25.2817), (207*, 22.579681), (213*, 20.707449), (205*, 19.74515), (84*, 19.208612), (255*, 18.809393), (235*, 17.30625), (210*, 15.155372), (248*, 9.910325), (563, 2.1337984)
819: (11*, 15.878517), (7, 14.827659), (219, 14.692125), (239, 14.649849), (1, 13.887822), (205, 13.695273), (10, 13.532436), (3, 12.945559), (213, 12.581529), (4*, 12.305737)
821: (11, 19.622295), (1*, 17.055834), (239, 16.29207), (217*, 16.21745), (17, 15.846911), (236*, 15.768083), (206, 15.584424), (213, 15.196409), (5*, 14.553139), (4, 14.406902)
824: (13*, 12.854198), (239, 11.525425), (17, 11.524236), (8, 11.352967), (10, 11.302925), (250, 11.236033), (6, 11.195479), (206, 10.963302), (2, 10.806874), (234, 10.752304)
825: (8, 12.1050005), (215, 11.333256), (13, 11.330299), (11, 10.959676), (4, 9.816835), (217, 9.596128), (205, 9.513729), (213, 9.028459), (3, 8.787605), (239, 8.645637)
826: (7*, 24.852604), (207*, 23.190868), (10*, 18.062386), (211*, 15.722072), (254*, 15.6363735), (255*, 14.764981), (251*, 14.056557), (246*, 11.8393755), (253*, 11.09474), (233*, 9.620526)
827: (236, 1.03125), (7*, 0.75), (211, 0.71875), (3, 0.5625), (207, 0.5625), (9, 0.5), (69, 0.46875), (728, 0.46875), (6, 0.4375), (220, 0.4375)
828: (205*, 15.418902), (13, 15.320974), (215, 13.804406), (219, 13.752124), (213, 13.543316), (207*, 13.349235), (2, 12.867546), (11, 12.635871), (10, 12.450169), (5, 11.993197)
829: (2*, 17.931757), (205, 16.843681), (5, 15.841439), (239, 15.779887), (211, 15.55937), (219, 15.421741), (215, 15.359804), (12, 13.677865), (9, 12.937371), (250, 12.581757)
830: (13, 15.996448), (7*, 15.880315), (1, 15.331582), (211, 14.020605), (8, 13.877336), (11, 12.906029), (2, 12.8791895), (215, 12.19899), (219, 12.139212), (250, 12.055194)
831: (205*, 20.617243), (219, 19.615416), (215*, 18.21352), (251, 17.539389), (2, 17.043798), (11, 16.965858), (213, 16.884642), (239*, 16.814812), (8, 16.391874), (211, 16.162092)
832: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
833: (207, 9.650555), (2, 9.096573), (10*, 9.087181), (7, 8.988447), (5, 8.72828), (213, 8.581445), (215, 8.559126), (8, 8.442708), (13, 8.283834), (219, 8.039499)
834: (8, 18.044537), (11, 17.660908), (236, 16.993317), (4, 16.847754), (215, 15.733165), (219, 15.382863), (2, 15.061405), (12, 14.853802), (250, 13.842474), (214, 13.467027)
835: (1, 0.0), (2, 0.0), (3, 0.0), (4*, 0.0), (5, 0.0), (6, 0.0), (8*, 0.0), (10, 0.0), (12, 0.0), (13, 0.0)
836: (9*, 31.232113), (250*, 24.479233), (5*, 22.77976), (216*, 20.950975), (10*, 19.061302), (220*, 18.391737), (247*, 17.61132), (214*, 17.074556), (84*, 16.608185), (257*, 15.437244)
837: (13, 20.97865), (11, 19.892057), (245, 17.668068), (250*, 17.52501), (1, 17.444244), (2*, 17.147942), (236*, 17.103752), (3, 16.591434), (4, 16.01412), (241, 15.712148)
838: (8, 15.303116), (236, 15.231961), (216*, 14.622512), (11*, 14.517628), (9, 13.607401), (10*, 13.483065), (206, 13.319555), (257*, 12.917154), (250, 12.527917), (246, 12.232803)
839: (8, 16.87368), (215, 15.033842), (3, 14.119974), (12, 12.670847), (250, 12.597346), (207, 12.286093), (2*, 12.215273), (6, 12.177426), (9*, 11.797289), (1, 11.18717)
840: (2, 20.997362), (12*, 19.174004), (219, 17.232454), (239, 16.076525), (236, 14.659078), (211, 14.035057), (215, 13.575228), (205, 13.20436), (206, 12.807842), (234, 12.522653)
841: (9, 18.047165), (5, 17.469503), (10, 17.181786), (17, 17.105984), (215, 17.078493), (3, 16.275219), (239, 15.826632), (255, 15.745497), (213, 15.383184), (216, 15.343775)
842: (17*, 29.659689), (9*, 28.746025), (5*, 27.76065), (11*, 25.075289), (245*, 23.977226), (12*, 23.330996), (251*, 22.20427), (253*, 21.830256), (214*, 19.739965), (2*, 18.90161)
843: (9, 14.177484), (5, 14.152036), (17, 12.948537), (236, 12.887903), (8, 12.824249), (4, 12.307206), (211, 12.24181), (3*, 11.669168), (6, 11.528969), (205*, 11.231448)
844: (5, 17.918941), (11, 16.562635), (1*, 15.264715), (3, 15.237855), (12, 14.528593), (215, 14.49241), (17, 14.156629), (4, 13.887363), (13*, 13.260726), (239, 12.392668)
845: (11, 20.545368), (9, 17.671972), (5, 16.814762), (10*, 15.811268), (220, 15.559343), (250*, 15.387881), (235, 15.229522), (211*, 14.553091), (4, 14.352374), (213*, 14.319074)
846: (1, 13.826251), (10, 13.190367), (13*, 13.066889), (5, 12.881629), (205, 12.6533575), (4, 12.519873), (219*, 12.258935), (3, 12.07576), (7, 12.045205), (254, 11.604094)
847: (1*, 20.178967), (234, 16.461067), (245, 12.166747), (235*, 11.6246805), (214, 11.307465), (121, 10.902903), (255, 10.215679), (253, 10.153586), (246*, 8.862093), (247, 8.676227)
848: (5, 14.372395), (205, 13.557758), (17, 13.440521), (236, 13.084702), (215, 12.888733), (241, 12.655933), (12, 12.654773), (216, 12.41352), (11*, 12.290388), (2, 12.283342)
849: (215, 16.797144), (13, 15.773933), (11, 15.579731), (250, 14.860785), (1, 14.712822), (219, 14.117432), (9, 13.527511), (251, 13.498585), (207, 13.479127), (217, 13.32559)
851: (2*, 20.407005), (236*, 19.893978), (255*, 17.272537), (205*, 15.01885), (233*, 14.200434), (210*, 14.003218), (206*, 12.573019), (248*, 11.329379), (293, 2.1403008), (365, 1.9185548)
852: (8*, 22.95181), (13*, 22.159817), (2*, 20.764442), (205*, 20.000523), (10*, 18.43989), (234*, 16.143835), (257*, 13.350771), (249*, 9.342732), (638, 2.0351577), (589, 1.860312)
853: (7, 1.3125), (8*, 1.125), (213, 0.9375), (9, 0.9375), (11, 0.90625), (121, 0.90625), (214, 0.90625), (217, 0.84375), (239, 0.78125), (658, 0.75)
854: (17, 19.062576), (219, 17.318712), (7, 16.750387), (5, 16.46474), (13*, 16.024), (9*, 14.536472), (211, 14.281643), (2, 14.036491), (245, 12.396007), (239, 12.3793545)
859: (13, 15.832668), (17*, 14.843808), (5*, 13.75725), (205, 13.65973), (241*, 13.047422), (207*, 12.521993), (4, 12.369899), (206*, 12.026808), (254, 11.692731), (257, 10.530336)
860: (13, 11.881998), (219, 11.325842), (5, 11.149602), (207*, 11.147662), (2*, 10.694998), (1, 10.451497), (9, 9.776496), (250, 9.467482), (10, 8.853201), (241, 8.789815)
861: (307, 1.0360283), (1219, 1.0049565), (251, 0.75448465), (536, 0.73996514), (215, 0.73860854), (842, 0.7287271), (253, 0.70430285), (534, 0.69242424), (252, 0.66360724), (509, 0.6376362)
862: (11*, 22.732758), (236*, 19.863403), (8*, 19.214954), (250, 18.635614), (12*, 18.530138), (213, 17.915638), (6, 17.878555), (245, 16.52875), (206, 15.946265), (220, 15.901069)
863: (11, 27.25995), (13, 22.210802), (9, 20.38907), (245*, 20.13067), (241*, 19.874102), (6, 18.975412), (233, 18.61164), (257, 18.047668), (4, 17.998465), (220, 17.729197)
864: (2*, 16.578241), (13*, 13.778204), (12*, 12.019818), (5*, 11.871516), (257*, 9.385745), (233*, 8.120731), (214*, 8.039561), (253*, 6.6463604), (256*, 6.432998), (318, 2.8106556)
865: (2*, 21.661327), (245*, 18.318819), (214, 18.013777), (217*, 13.662695), (6, 11.976889), (243, 11.142314), (249, 11.027323), (246, 10.982865), (252, 10.112258), (248, 8.326826)
866: (215, 14.6097355), (9, 14.517161), (211, 14.204924), (11, 13.775736), (1, 13.55912), (17*, 13.413975), (4, 13.372789), (219, 12.988985), (13, 12.932166), (2*, 12.08587)
867: (236*, 23.852512), (251*, 21.348206), (3*, 20.52716), (121*, 17.140139), (212*, 16.755014), (244*, 16.237577), (254*, 16.202057), (256, 15.487821), (84*, 15.218977), (246*, 14.124772)
868: (8*, 16.679352), (3, 16.384071), (239, 15.762932), (236, 15.517197), (17, 15.49599), (205, 15.391099), (13, 15.292336), (213, 15.115481), (9, 14.977566), (219*, 14.5471945)
869: (11, 15.7992325), (17, 15.483856), (219, 15.405536), (250, 15.2002), (5*, 14.619648), (7, 13.620354), (2*, 13.310328), (217, 12.767503), (9, 12.67248), (236, 12.625076)
870: (236, 20.118423), (211*, 17.534525), (13, 17.25374), (3, 17.12573), (215, 16.618855), (219, 15.868981), (6, 15.609057), (234, 14.959923), (245, 14.936676), (207, 14.89326)
871: (1*, 19.398882), (219*, 18.611832), (3*, 17.527294), (234, 15.401386), (121, 14.871599), (214, 14.438709), (253*, 14.2803545), (244, 13.791192), (246*, 13.076483), (249, 12.634994)
873: (7*, 14.855632), (1, 12.618484), (239*, 11.705424), (5, 10.784774), (4, 10.703724), (205, 10.612828), (12, 10.609777), (216, 10.549648), (236, 10.523322), (219, 10.422606)
874: (11*, 28.805601), (211*, 28.769678), (250*, 26.586517), (239*, 24.714981), (220*, 22.540684), (233*, 21.80974), (241*, 21.288874), (6*, 20.265167), (121*, 17.84087), (212*, 14.607105)
875: (3, 17.27863), (205, 16.989452), (13*, 15.621753), (207, 15.521168), (8, 14.547867), (216, 14.125308), (236, 13.395809), (250, 13.190702), (5, 13.19029), (241, 13.187282)
876: (207*, 7.65625), (7*, 7.53125), (8, 7.46875), (11, 6.78125), (213, 6.75), (5, 6.6875), (215, 6.65625), (236, 6.65625), (13, 6.53125), (254, 6.5)
877: (2, 14.84817), (4*, 13.29074), (207, 13.150867), (5, 12.645102), (9, 12.614921), (211, 12.094814), (239, 11.9435425), (234, 10.766219), (236, 10.753164), (213, 10.738545)
878: (13*, 19.537445), (11*, 17.123423), (3*, 16.568077), (254*, 16.293823), (206*, 15.964353), (216*, 15.766265), (256*, 14.041133), (241*, 13.174456), (121*, 13.111567), (255*, 11.976179)
879: (8*, 17.448277), (2*, 14.353879), (211*, 14.336285), (235*, 14.228686), (239*, 13.348708), (217*, 12.290738), (245*, 11.053693), (210*, 10.847891), (246*, 10.101561), (214*, 9.969499)
880: (13, 15.657767), (17*, 14.739708), (4, 14.435341), (11, 14.350286), (215, 14.340142), (213, 14.146217), (207, 13.895856), (205, 13.471899), (236*, 12.888458), (8*, 12.718927)
881: (7, 14.990741), (207, 13.875581), (3*, 13.334352), (8, 12.906419), (219, 12.7711), (5, 12.453419), (13*, 12.280017), (239, 11.830163), (205, 11.781069), (4, 11.125763)
882: (7, 15.531329), (11, 15.110556), (8, 14.74007), (10, 13.643312), (13, 12.497138), (215, 12.439437), (1, 12.220753), (5, 12.062312), (255, 11.945503), (205, 11.902324)
883: (13, 25.273434), (6, 21.144543), (255, 20.457542), (1, 20.41216), (251*, 19.853682), (4, 19.041927), (5*, 18.916162), (3, 18.53784), (12, 17.695383), (233, 16.493546)
884: (215, 15.4144745), (11, 14.802746), (13, 14.525204), (2, 14.12199), (239, 13.378273), (17, 13.313424), (5, 13.231201), (211, 13.210587), (207, 13.172396), (250, 12.906294)
886: (17, 12.916425), (7, 12.325886), (2, 12.098476), (239, 12.047343), (211, 11.9273405), (13, 11.675932), (207*, 11.212469), (11, 11.054956), (5, 10.94892), (8, 10.818541)
887: (7, 12.94676), (207, 12.32121), (2*, 12.240922), (1, 11.874788), (10, 11.224625), (9, 11.188754), (4, 11.133298), (6, 10.700909), (215*, 10.597099), (206, 10.4682255)
888: (8, 25.022873), (211, 23.418005), (3, 22.271954), (5, 21.931688), (236, 21.878613), (250, 20.534527), (9, 19.640135), (219, 19.068348), (251, 18.347073), (234, 18.292194)
889: (219, 11.486238), (2, 11.271152), (11, 10.675191), (239, 10.608708), (17, 10.5479965), (3, 9.88565), (211, 9.69437), (215, 9.688739), (8, 9.647662), (13, 9.340783)
890: (7, 23.337397), (215, 22.668541), (239, 22.192091), (2*, 21.79114), (17*, 19.384193), (207*, 18.1818), (219*, 17.539387), (245, 17.086761), (217, 16.830671), (233, 16.654491)
891: (17, 18.971369), (11, 18.710093), (13, 18.323719), (219, 18.006847), (213, 17.516027), (215, 17.44064), (9, 16.408937), (255, 16.21936), (250, 15.750335), (1, 15.603656)
892: (7*, 2.5360608), (17, 2.3368847), (8, 2.269203), (219, 2.0896032), (9, 1.9375), (250, 1.9157643), (11, 1.875), (207, 1.8513124), (12, 1.8463588), (5, 1.8263112)
893: (7, 10.771021), (13, 10.35108), (12, 10.089111), (11, 9.635782), (17, 9.155878), (236, 9.020978), (3, 8.983452), (1, 8.839499), (10, 8.824229), (2, 8.813023)
894: (2*, 9.548136), (1*, 9.528651), (5*, 9.1559105), (205*, 9.132355), (12, 8.783013), (219, 8.452136), (13, 8.352374), (10, 8.260351), (206, 8.2312975), (4*, 8.16654)
895: (8, 13.623097), (215, 13.4956875), (9, 13.174608), (207, 11.842098), (219, 11.785433), (13, 11.774889), (250, 11.546857), (7, 11.520896), (11, 11.159842), (206, 11.111968)
